dia,data_iso,dias,quartos,pt_medio,pt_min,pt_max,pt_desvio,es_medio,spread_pt_es,horas_negativas,bd_v,bd_f,bs_v,bs_f,td_v,td_c,td_p,ts_v,ts_c,ts_p
17/10/2011,2011-10-17,1,96,65.05,50.06,73.56,8.27,64.26,0.78,0,57.09,70.73,54.45,69.41,57.09,70.02,72.52,54.45,68.78,72.35
18/10/2011,2011-10-18,1,96,64.67,51.62,72.5,7.59,64.08,0.58,0,57.82,69.56,54.65,68.79,57.82,69.51,69.67,54.65,68.26,71.24
19/10/2011,2011-10-19,1,96,62.06,53.03,70.5,6.22,60.53,1.53,0,57.64,65.21,57.11,64.09,57.64,64.46,67.08,57.11,62.88,69.76
20/10/2011,2011-10-20,1,96,58.48,40.49,68.9,9.31,55.83,2.64,0,49.09,65.18,46.09,63.57,49.09,65.18,65.18,46.09,63.27,65.01
21/10/2011,2011-10-21,1,96,61.62,40.53,78.0,11.04,61.62,0.0,0,51.18,69.08,46.33,67.92,51.18,68.32,70.98,46.33,67.51,69.82
22/10/2011,2011-10-22,1,96,57.56,48.0,74.1,6.0,57.56,0.0,0,53.33,60.58,55.91,61.56,53.33,59.17,64.09,55.91,61.56,
23/10/2011,2011-10-23,1,96,41.87,30.0,53.03,6.42,41.47,0.4,0,43.34,40.81,41.87,,43.34,38.96,45.45,41.87,,
24/10/2011,2011-10-24,1,96,60.95,41.56,82.5,9.36,51.84,9.11,0,57.27,63.58,58.19,62.09,57.27,62.38,66.57,58.19,63.17,57.03
25/10/2011,2011-10-25,1,96,55.33,36.46,78.0,11.31,54.91,0.42,0,46.65,61.53,42.0,60.82,46.65,60.21,64.83,42.0,61.24,58.83
26/10/2011,2011-10-26,1,96,53.59,40.0,65.47,6.92,53.62,-0.03,0,49.5,56.5,48.76,55.57,49.5,56.1,57.52,48.76,54.21,61.96
27/10/2011,2011-10-27,1,96,49.83,10.07,70.13,15.91,48.5,1.33,0,37.28,58.8,29.26,58.3,37.28,58.19,60.31,29.26,58.55,57.15
28/10/2011,2011-10-28,1,96,62.88,53.0,76.02,7.16,62.88,0.0,0,58.12,66.28,55.39,65.97,58.12,64.77,70.06,55.39,65.42,68.55
29/10/2011,2011-10-29,1,96,63.07,56.93,82.13,6.04,63.07,0.0,0,60.62,64.82,61.76,66.25,60.62,63.2,68.85,61.76,66.25,
30/10/2011,2011-10-30,1,100,59.63,53.03,75.13,6.46,59.63,0.0,0,58.2,60.75,59.63,,58.2,59.97,62.72,59.63,,
31/10/2011,2011-10-31,1,96,58.25,41.62,72.77,7.45,58.25,0.0,0,52.25,62.54,49.16,61.99,52.25,61.1,66.12,49.16,60.44,65.72
01/11/2011,2011-11-01,1,96,54.73,42.25,61.2,3.31,54.73,0.0,0,52.67,56.19,53.95,55.04,52.67,55.49,57.94,53.95,53.8,58.03
02/11/2011,2011-11-02,1,96,47.73,22.07,58.17,9.78,41.29,6.44,0,38.96,53.99,39.84,50.97,38.96,53.19,55.98,39.84,48.91,55.93
03/11/2011,2011-11-03,1,96,43.77,0.5,76.53,20.96,40.5,3.27,0,27.46,55.42,17.35,54.65,27.46,52.6,62.49,17.35,52.23,60.45
04/11/2011,2011-11-04,1,96,59.74,37.65,85.12,12.88,60.01,-0.27,0,47.98,68.13,44.74,65.91,47.98,65.24,75.37,44.74,62.59,73.88
05/11/2011,2011-11-05,1,96,39.69,25.0,52.0,8.74,38.6,1.09,0,43.86,36.71,39.1,41.12,43.86,33.5,44.74,39.1,41.12,
06/11/2011,2011-11-06,1,96,29.3,0.1,59.11,20.95,26.44,2.86,0,17.69,37.59,29.3,,17.69,35.24,43.46,29.3,,
07/11/2011,2011-11-07,1,96,55.43,38.63,91.01,13.06,51.65,3.78,0,45.64,62.42,42.16,60.89,45.64,58.69,71.74,42.16,58.35,66.99
08/11/2011,2011-11-08,1,96,52.95,43.7,60.07,4.07,52.95,0.0,0,49.94,55.1,49.71,54.28,49.94,54.42,56.81,49.71,53.55,56.04
09/11/2011,2011-11-09,1,96,52.96,40.0,63.96,7.13,52.96,0.0,0,46.5,57.57,43.57,56.82,46.5,56.73,59.66,43.57,55.88,59.08
10/11/2011,2011-11-10,1,96,51.0,40.45,56.93,5.08,51.0,0.0,0,46.88,53.94,47.58,52.4,46.88,53.44,55.19,47.58,51.45,54.7
11/11/2011,2011-11-11,1,96,50.5,15.07,79.86,17.35,50.5,0.0,0,37.44,59.82,28.34,59.62,37.44,56.44,68.29,28.34,57.5,64.72
12/11/2011,2011-11-12,1,96,43.5,33.32,53.0,5.6,43.7,-0.2,0,43.62,43.41,42.5,45.92,43.62,41.55,48.04,42.5,45.92,
13/11/2011,2011-11-13,1,96,18.84,0.1,52.05,16.42,15.76,3.09,0,18.11,19.37,18.84,,18.11,15.21,29.75,18.84,,
14/11/2011,2011-11-14,1,96,41.15,0.5,70.13,22.18,41.07,0.08,0,21.69,55.05,10.3,53.85,21.69,52.8,60.67,10.3,51.83,58.7
15/11/2011,2011-11-15,1,96,52.61,40.0,76.45,9.03,52.61,0.0,0,45.8,57.47,43.62,56.31,45.8,54.31,65.39,43.62,53.87,62.17
16/11/2011,2011-11-16,1,96,54.37,39.65,76.35,10.33,53.47,0.9,0,45.59,60.64,41.93,59.49,45.59,58.14,66.89,41.93,57.48,64.32
17/11/2011,2011-11-17,1,96,56.18,50.42,79.01,5.98,56.18,0.0,0,52.43,58.87,52.43,57.73,52.43,56.55,64.65,52.43,56.29,61.19
18/11/2011,2011-11-18,1,96,48.88,40.77,55.39,4.75,48.88,0.0,0,45.77,51.1,43.93,50.92,45.77,49.88,54.17,43.93,49.76,53.71
19/11/2011,2011-11-19,1,96,50.13,41.52,59.69,5.38,50.13,0.0,0,45.09,53.73,48.44,54.26,45.09,52.92,55.76,48.44,54.26,
20/11/2011,2011-11-20,1,96,47.52,38.67,55.23,5.56,47.52,0.0,0,43.5,50.39,47.52,,43.5,49.44,52.76,47.52,,
21/11/2011,2011-11-21,1,96,55.39,40.75,78.0,9.94,55.39,0.0,0,46.74,61.58,45.41,59.51,46.74,59.68,66.32,45.41,57.83,63.54
22/11/2011,2011-11-22,1,96,48.55,36.15,55.23,6.91,48.55,0.0,0,41.97,53.24,39.89,52.11,41.97,52.87,54.17,39.89,51.4,53.82
23/11/2011,2011-11-23,1,96,48.15,35.74,56.0,7.33,47.64,0.51,0,40.22,53.82,37.68,52.46,40.22,53.45,54.73,37.68,51.68,54.35
24/11/2011,2011-11-24,1,96,51.92,38.57,59.67,6.14,51.92,0.0,0,46.63,55.7,43.9,55.22,46.63,55.16,57.03,43.9,54.72,56.42
25/11/2011,2011-11-25,1,96,53.71,41.34,59.47,4.75,53.71,0.0,0,49.65,56.61,47.9,56.1,49.65,56.28,57.43,47.9,55.54,57.45
26/11/2011,2011-11-26,1,96,50.2,41.25,59.0,5.98,50.09,0.11,0,45.18,53.79,48.34,54.72,45.18,53.07,55.58,48.34,54.72,
27/11/2011,2011-11-27,1,96,49.31,42.73,55.23,4.25,49.31,0.0,0,48.33,50.0,49.31,,48.33,49.18,52.06,49.31,,
28/11/2011,2011-11-28,1,96,56.66,39.0,85.0,10.81,56.66,0.0,0,47.9,62.92,45.48,61.27,47.9,61.4,66.74,45.48,60.1,64.07
29/11/2011,2011-11-29,1,96,53.33,37.9,70.32,8.14,53.33,0.0,0,46.69,58.08,43.97,57.19,46.69,56.66,61.64,43.97,56.17,59.62
30/11/2011,2011-11-30,1,96,54.59,49.0,59.84,3.04,54.59,0.0,0,51.97,56.46,51.54,55.84,51.97,55.92,57.81,51.54,55.21,57.36
01/12/2011,2011-12-01,1,96,53.07,43.48,60.82,5.1,53.07,0.0,0,48.46,56.36,48.65,54.89,48.46,55.66,58.11,48.65,53.78,57.56
02/12/2011,2011-12-02,1,96,50.14,35.0,59.13,7.58,50.37,-0.24,0,43.34,54.99,39.84,54.38,43.34,54.09,57.23,39.84,53.37,56.8
03/12/2011,2011-12-03,1,96,55.21,40.3,84.71,13.1,55.21,0.0,0,47.05,61.04,50.44,66.77,47.05,57.02,71.09,50.44,66.77,
04/12/2011,2011-12-04,1,96,46.98,40.13,55.39,5.04,46.98,0.0,0,45.71,47.88,46.98,,45.71,46.5,51.34,46.98,,
05/12/2011,2011-12-05,1,96,49.83,28.1,60.13,9.62,49.83,0.0,0,41.93,55.48,36.97,55.13,41.93,54.78,57.23,36.97,54.58,56.46
06/12/2011,2011-12-06,1,96,51.88,41.16,58.17,4.23,51.88,0.0,0,48.76,54.11,47.43,53.72,48.76,53.39,55.93,47.43,52.97,55.51
07/12/2011,2011-12-07,1,96,54.5,40.06,66.72,8.03,54.5,0.0,0,48.12,59.06,44.34,58.68,48.12,57.73,62.36,44.34,57.73,60.96
08/12/2011,2011-12-08,1,96,55.05,49.0,76.49,5.85,55.05,0.0,0,52.33,56.99,51.5,56.51,52.33,55.96,59.58,51.5,54.88,60.43
09/12/2011,2011-12-09,1,96,53.8,44.52,59.39,4.98,53.8,0.0,0,49.85,56.62,47.03,56.59,49.85,56.47,57.0,47.03,56.36,57.14
10/12/2011,2011-12-10,1,96,57.09,42.07,89.9,13.82,57.09,0.0,0,49.37,62.61,52.36,68.59,49.37,59.04,71.51,52.36,68.59,
11/12/2011,2011-12-11,1,96,51.44,44.02,59.96,4.58,51.44,0.0,0,48.59,53.48,51.44,,48.59,52.35,56.29,51.44,,
12/12/2011,2011-12-12,1,96,57.9,37.07,75.91,11.99,57.9,0.0,0,46.43,66.09,43.57,63.8,46.43,65.44,67.7,43.57,62.21,67.61
13/12/2011,2011-12-13,1,96,48.9,35.4,60.18,8.32,47.51,1.39,0,41.08,54.48,39.24,52.87,41.08,53.81,56.15,39.24,51.76,55.53
14/12/2011,2011-12-14,1,96,48.65,31.0,59.69,9.19,46.95,1.7,0,40.76,54.29,37.18,53.38,40.76,53.24,56.9,37.18,52.21,56.19
15/12/2011,2011-12-15,1,96,47.86,25.64,59.68,10.39,47.86,0.0,0,38.52,54.53,34.65,53.3,38.52,53.83,56.28,34.65,52.35,55.55
16/12/2011,2011-12-16,1,96,42.37,10.0,55.23,11.82,38.03,4.34,0,35.84,47.04,29.7,47.59,35.84,45.13,51.81,29.7,46.51,50.18
17/12/2011,2011-12-17,1,96,48.76,35.3,66.76,9.33,48.76,0.0,0,42.39,53.31,45.62,56.38,42.39,51.13,58.74,45.62,56.38,
18/12/2011,2011-12-18,1,96,47.83,32.66,66.76,9.42,47.83,0.0,0,41.99,52.0,47.83,,41.99,50.42,55.93,47.83,,
19/12/2011,2011-12-19,1,96,59.73,37.07,78.65,12.67,59.73,0.0,0,47.81,68.24,43.97,66.22,47.81,66.65,72.21,43.97,64.07,71.36
20/12/2011,2011-12-20,1,96,51.83,38.05,59.69,6.89,51.83,0.0,0,45.56,56.3,42.78,55.55,45.56,55.89,57.34,42.78,55.0,56.86
21/12/2011,2011-12-21,1,96,52.08,37.79,60.61,7.59,51.82,0.25,0,45.13,57.04,41.58,56.4,45.13,56.53,58.29,41.58,55.85,57.7
22/12/2011,2011-12-22,1,96,52.38,37.07,62.69,8.08,51.38,1.0,0,45.46,57.33,41.13,57.02,45.46,56.92,58.36,41.13,56.58,58.08
23/12/2011,2011-12-23,1,96,52.31,41.16,55.25,4.82,52.31,0.0,0,48.8,54.83,46.5,54.71,48.8,54.66,55.24,46.5,54.49,55.23
24/12/2011,2011-12-24,1,96,41.5,17.05,59.78,11.82,41.17,0.33,0,33.47,47.24,38.98,47.62,33.47,45.98,50.38,38.98,47.62,
25/12/2011,2011-12-25,1,96,43.73,28.07,62.88,9.82,39.83,3.9,0,40.4,46.1,43.73,,40.4,44.78,49.42,43.73,,
26/12/2011,2011-12-26,1,96,47.9,30.0,58.31,8.3,46.96,0.94,0,41.59,52.4,38.0,51.97,41.59,52.27,52.73,38.0,51.29,53.59
27/12/2011,2011-12-27,1,96,53.31,39.69,63.11,6.73,53.31,0.0,0,47.7,57.31,44.44,56.96,47.7,56.6,59.07,44.44,56.32,58.49
28/12/2011,2011-12-28,1,96,53.44,47.04,57.21,3.12,53.44,0.0,0,50.62,55.45,49.91,54.89,50.62,55.32,55.77,49.91,54.62,55.54
29/12/2011,2011-12-29,1,96,47.19,35.0,58.1,7.56,43.54,3.65,0,40.64,51.87,37.13,51.34,40.64,51.59,52.57,37.13,50.78,52.67
30/12/2011,2011-12-30,1,96,50.23,37.07,56.03,7.33,49.68,0.55,0,44.07,54.62,39.68,54.57,44.07,54.49,54.94,39.68,54.31,55.18
31/12/2011,2011-12-31,1,96,43.65,18.33,57.39,10.5,42.74,0.91,0,37.29,48.19,40.59,51.08,37.29,47.09,50.92,40.59,51.08,
01/01/2012,2012-01-01,1,96,37.38,28.07,52.69,5.4,33.79,3.59,0,40.11,35.42,37.38,,40.11,34.52,37.67,37.38,,
02/01/2012,2012-01-02,1,96,38.52,0.0,56.86,19.9,35.53,2.99,0,22.72,49.81,11.37,49.7,22.72,48.44,53.23,11.37,48.69,52.13
03/01/2012,2012-01-03,1,96,48.12,35.69,55.69,6.39,44.17,3.94,0,42.15,52.38,39.91,51.49,42.15,51.8,53.83,39.91,50.55,53.75
04/01/2012,2012-01-04,1,96,44.27,10.07,53.54,11.93,42.69,1.57,0,34.95,50.92,28.61,50.71,34.95,50.46,52.07,28.61,50.31,51.67
05/01/2012,2012-01-05,1,96,46.72,30.12,56.6,7.21,39.63,7.09,0,39.98,51.53,37.03,50.71,39.98,51.54,51.52,37.03,49.89,52.66
06/01/2012,2012-01-06,1,96,41.27,17.39,56.6,11.48,40.01,1.26,0,33.33,46.93,27.93,46.76,33.33,45.76,49.88,27.93,46.07,48.41
07/01/2012,2012-01-07,1,96,48.08,37.62,64.1,8.2,45.78,2.3,0,42.1,52.36,45.48,54.41,42.1,50.53,56.93,45.48,54.41,
08/01/2012,2012-01-08,1,96,45.18,29.27,64.15,10.3,44.31,0.87,0,39.44,49.28,45.18,,39.44,47.7,53.24,45.18,,
09/01/2012,2012-01-09,1,96,52.24,33.26,66.73,9.79,51.13,1.11,0,43.63,58.4,39.16,57.63,43.63,57.77,59.96,39.16,56.91,59.38
10/01/2012,2012-01-10,1,96,53.5,34.07,69.28,9.35,53.5,0.0,0,45.45,59.25,41.74,58.34,45.45,58.04,62.26,41.74,57.06,61.42
11/01/2012,2012-01-11,1,96,54.93,44.75,63.3,5.29,54.93,0.0,0,50.26,58.26,48.37,57.63,50.26,57.71,59.63,48.37,56.9,59.36
12/01/2012,2012-01-12,1,96,55.92,40.0,68.69,8.75,55.92,0.0,0,47.83,61.7,43.98,60.84,47.83,60.68,64.25,43.98,59.73,63.5
13/01/2012,2012-01-13,1,96,57.99,42.4,68.25,7.93,57.99,0.0,0,50.95,63.02,46.87,62.57,50.95,62.28,64.88,46.87,61.76,64.51
14/01/2012,2012-01-14,1,96,56.05,50.0,64.59,4.97,56.05,0.0,0,53.84,57.62,54.71,59.28,53.84,56.05,61.55,54.71,59.28,
15/01/2012,2012-01-15,1,96,56.3,41.75,79.0,10.48,56.3,0.0,0,49.04,61.48,56.3,,49.04,60.15,64.81,56.3,,
16/01/2012,2012-01-16,1,96,56.65,40.11,66.0,8.5,56.59,0.06,0,49.15,62.0,46.39,60.87,49.15,61.75,62.64,46.39,60.27,62.32
17/01/2012,2012-01-17,1,96,56.46,33.66,71.25,11.64,56.38,0.08,0,46.41,63.64,40.29,63.12,46.41,62.73,65.93,40.29,62.31,65.07
18/01/2012,2012-01-18,1,96,58.68,40.93,70.13,8.77,58.68,0.0,0,51.49,63.81,47.05,63.46,51.49,62.53,67.02,47.05,62.36,66.12
19/01/2012,2012-01-19,1,96,59.09,42.76,69.35,7.78,59.09,0.0,0,52.26,63.96,49.43,63.06,52.26,63.25,65.74,49.43,62.33,64.83
20/01/2012,2012-01-20,1,96,56.17,41.96,66.25,7.2,56.17,0.0,0,50.96,59.9,47.26,59.85,50.96,58.72,62.86,47.26,59.21,61.38
21/01/2012,2012-01-21,1,96,55.09,41.0,67.25,7.25,55.09,0.0,0,50.44,58.42,52.95,60.28,50.44,56.99,61.98,52.95,60.28,
22/01/2012,2012-01-22,1,96,53.53,41.1,69.32,8.19,53.53,0.0,0,49.43,56.46,53.53,,49.43,54.73,60.79,53.53,,
23/01/2012,2012-01-23,1,96,53.04,31.63,65.2,10.65,52.43,0.61,0,43.9,59.57,39.58,58.59,43.9,58.32,62.68,39.58,57.08,62.21
24/01/2012,2012-01-24,1,96,53.36,30.88,72.1,12.17,53.36,0.0,0,42.99,60.77,37.25,60.0,42.99,59.46,64.04,37.25,58.86,62.72
25/01/2012,2012-01-25,1,96,57.01,39.56,69.69,8.61,56.89,0.12,0,49.64,62.27,45.69,61.67,49.64,61.01,65.41,45.69,60.4,64.73
26/01/2012,2012-01-26,1,96,54.86,42.51,60.24,5.0,54.85,0.02,0,51.12,57.53,49.27,57.17,51.12,56.74,59.51,49.27,56.2,59.49
27/01/2012,2012-01-27,1,96,51.14,36.66,58.96,7.24,51.14,0.0,0,45.9,54.87,42.07,54.87,45.9,54.41,56.04,42.07,54.26,56.32
28/01/2012,2012-01-28,1,96,50.12,35.09,67.5,9.98,50.12,0.0,0,42.85,55.31,47.11,57.43,42.85,53.24,60.5,47.11,57.43,
29/01/2012,2012-01-29,1,96,48.94,36.85,68.1,9.59,48.94,0.0,0,43.7,52.68,48.94,,43.7,50.17,58.97,48.94,,
30/01/2012,2012-01-30,1,96,54.36,33.29,69.69,11.13,54.27,0.09,0,44.49,61.4,39.37,60.53,44.49,60.02,64.85,39.37,59.04,64.11
31/01/2012,2012-01-31,1,96,55.22,38.55,66.0,7.41,54.02,1.2,0,50.9,58.31,48.09,58.16,50.9,56.26,63.44,48.09,56.39,62.42
01/02/2012,2012-02-01,1,96,54.09,41.43,62.29,6.4,53.19,0.9,0,49.35,57.47,48.03,56.58,49.35,56.47,59.98,48.03,55.37,59.49
02/02/2012,2012-02-02,1,96,44.96,15.07,60.18,11.4,42.97,1.99,0,35.59,51.65,30.64,50.86,35.59,50.06,55.63,30.64,49.49,54.13
03/02/2012,2012-02-03,1,96,46.49,3.0,67.5,17.81,46.49,0.0,0,32.66,56.38,23.65,55.9,32.66,54.37,61.38,23.65,54.37,59.57
04/02/2012,2012-02-04,1,96,48.95,32.61,70.19,12.48,48.95,0.0,0,42.47,53.57,45.21,58.02,42.47,50.79,60.52,45.21,58.02,
05/02/2012,2012-02-05,1,96,46.3,32.5,64.97,9.07,46.3,0.0,0,44.67,47.47,46.3,,44.67,44.9,53.89,46.3,,
06/02/2012,2012-02-06,1,96,52.53,28.07,72.55,13.48,51.21,1.32,0,40.56,61.08,35.34,59.61,40.56,58.46,67.63,35.34,57.05,65.74
07/02/2012,2012-02-07,1,96,50.92,27.65,68.74,11.67,50.92,0.0,0,41.61,57.58,36.44,56.89,41.61,55.08,63.83,36.44,54.51,62.58
08/02/2012,2012-02-08,1,96,53.87,22.07,83.11,16.39,53.87,0.0,0,41.25,62.89,33.69,62.18,41.25,59.6,71.12,33.69,59.61,68.37
09/02/2012,2012-02-09,1,96,58.39,38.57,75.38,10.95,58.31,0.08,0,48.09,65.75,44.3,64.19,48.09,63.86,70.49,44.3,62.05,69.33
10/02/2012,2012-02-10,1,96,58.11,36.86,72.75,11.51,57.69,0.42,0,49.26,64.44,42.47,64.56,49.26,62.85,68.4,42.47,63.31,67.55
11/02/2012,2012-02-11,1,96,55.65,44.56,70.9,7.69,55.65,0.0,0,51.51,58.62,53.25,61.49,51.51,56.28,64.46,53.25,61.49,
12/02/2012,2012-02-12,1,96,48.52,30.97,74.51,13.55,47.95,0.58,0,40.77,54.06,48.52,,40.77,51.9,59.47,48.52,,
13/02/2012,2012-02-13,1,96,54.09,31.04,74.9,13.11,48.42,5.67,0,43.62,61.57,37.15,61.06,43.62,58.67,68.82,37.15,58.98,66.06
14/02/2012,2012-02-14,1,96,53.24,33.33,68.44,11.24,51.38,1.86,0,44.92,59.18,40.08,58.66,44.92,56.06,66.97,40.08,55.44,66.38
15/02/2012,2012-02-15,1,96,52.96,34.75,67.32,10.53,52.36,0.6,0,44.7,58.85,40.63,58.03,44.7,56.43,64.92,40.63,55.76,63.49
16/02/2012,2012-02-16,1,96,53.96,35.11,70.89,9.49,52.84,1.12,0,45.99,59.65,42.18,58.8,45.99,57.45,65.15,42.18,56.95,63.25
17/02/2012,2012-02-17,1,96,56.2,25.46,76.56,15.79,56.06,0.13,0,43.13,65.53,34.48,65.14,43.13,63.24,71.24,34.48,63.21,69.77
18/02/2012,2012-02-18,1,96,59.74,48.16,74.1,7.6,59.13,0.62,0,56.62,61.97,57.17,65.98,56.62,59.23,68.83,57.17,65.98,
19/02/2012,2012-02-19,1,96,51.93,40.77,70.69,9.5,50.94,0.99,0,47.64,54.99,51.93,,47.64,52.31,61.7,51.93,,
20/02/2012,2012-02-20,1,96,58.75,33.36,90.13,16.18,54.44,4.31,0,45.1,68.5,38.61,67.04,45.1,64.59,78.27,38.61,63.51,75.52
21/02/2012,2012-02-21,1,96,65.08,48.16,82.45,10.6,65.08,0.0,0,55.8,71.71,52.19,70.39,55.8,69.11,78.23,52.19,67.62,77.04
22/02/2012,2012-02-22,1,96,65.14,44.33,80.65,10.56,61.09,4.05,0,56.46,71.34,53.07,70.11,56.46,68.93,77.37,53.07,67.38,76.65
23/02/2012,2012-02-23,1,96,64.24,42.39,77.23,11.7,59.02,5.21,0,53.16,72.15,48.73,70.62,53.16,70.83,75.44,48.73,68.53,75.64
24/02/2012,2012-02-24,1,96,62.07,42.39,74.56,9.28,59.45,2.62,0,55.72,66.61,50.68,66.76,55.72,64.9,70.88,50.68,65.54,69.7
25/02/2012,2012-02-25,1,96,57.55,50.0,68.56,5.04,56.49,1.06,0,56.08,58.6,55.59,62.31,56.08,56.15,64.72,55.59,62.31,
26/02/2012,2012-02-26,1,96,49.49,35.73,68.45,11.03,47.79,1.7,0,44.78,52.85,49.49,,44.78,50.0,59.98,49.49,,
27/02/2012,2012-02-27,1,96,59.5,33.37,76.95,13.41,54.27,5.23,0,47.27,68.24,41.45,66.93,47.27,66.87,71.65,41.45,64.77,72.13
28/02/2012,2012-02-28,1,96,60.65,39.65,74.45,10.89,54.61,6.04,0,50.67,67.78,45.79,66.77,50.67,66.08,72.05,45.79,64.99,71.06
29/02/2012,2012-02-29,1,96,59.48,42.69,71.95,7.91,54.02,5.46,0,54.22,63.24,51.02,62.97,54.22,61.11,68.58,51.02,61.08,67.52
01/03/2012,2012-03-01,1,96,56.29,43.13,67.2,7.8,54.1,2.19,0,52.82,58.77,50.12,58.83,52.82,56.3,64.95,50.12,56.72,63.9
02/03/2012,2012-03-02,1,96,56.36,41.45,66.0,7.31,52.96,3.4,0,52.28,59.27,48.31,59.67,52.28,58.01,62.42,48.31,58.72,61.96
03/03/2012,2012-03-03,1,96,50.32,36.57,67.63,9.57,50.01,0.32,0,45.83,53.53,47.18,57.97,45.83,50.59,60.9,47.18,57.97,
04/03/2012,2012-03-04,1,96,41.28,30.37,67.5,12.25,37.37,3.92,0,39.52,42.54,41.28,,39.52,39.2,50.87,41.28,,
05/03/2012,2012-03-05,1,96,51.68,10.07,73.25,16.05,51.68,0.0,0,37.54,61.77,30.31,60.47,37.54,59.83,66.62,30.31,58.54,65.12
06/03/2012,2012-03-06,1,96,53.44,38.2,65.53,7.79,53.26,0.18,0,47.69,57.55,44.93,56.95,47.69,55.44,62.81,44.93,54.79,62.11
07/03/2012,2012-03-07,1,96,58.21,35.51,73.0,11.68,54.32,3.89,0,47.21,66.07,42.64,64.62,47.21,64.94,68.91,42.64,62.73,69.16
08/03/2012,2012-03-08,1,96,50.56,38.2,69.67,8.07,47.81,2.76,0,43.77,55.42,42.79,53.77,43.77,53.01,61.45,42.79,51.77,58.55
09/03/2012,2012-03-09,1,96,50.47,31.56,67.03,11.13,45.95,4.51,0,40.33,57.71,34.86,56.89,40.33,56.32,61.17,34.86,55.77,59.57
10/03/2012,2012-03-10,1,96,49.41,38.2,60.89,6.67,47.83,1.58,0,44.83,52.67,46.85,55.6,44.83,50.78,57.4,46.85,55.6,
11/03/2012,2012-03-11,1,96,42.46,32.35,57.78,8.5,33.13,9.33,0,43.8,41.51,42.46,,43.8,39.14,47.42,42.46,,
12/03/2012,2012-03-12,1,96,53.29,31.51,69.69,12.25,50.48,2.81,0,42.24,61.18,36.8,60.08,42.24,59.85,64.51,36.8,57.95,65.18
13/03/2012,2012-03-13,1,96,55.96,39.95,66.31,7.47,53.4,2.56,0,50.25,60.04,48.0,59.24,50.25,58.09,64.92,48.0,57.07,64.46
14/03/2012,2012-03-14,1,96,53.74,38.33,65.86,7.26,51.93,1.81,0,48.66,57.37,45.22,57.25,48.66,55.48,62.09,45.22,56.04,60.14
15/03/2012,2012-03-15,1,96,53.32,38.2,65.0,5.91,51.19,2.13,0,49.37,56.14,47.47,55.73,49.37,54.44,60.38,47.47,54.04,59.78
16/03/2012,2012-03-16,1,96,53.95,44.25,61.92,5.25,53.89,0.06,0,51.51,55.69,49.22,55.89,51.51,54.0,59.92,49.22,54.58,59.04
17/03/2012,2012-03-17,1,96,44.16,31.52,53.5,5.88,44.16,0.0,0,44.89,43.64,42.75,47.6,44.89,41.13,49.9,42.75,47.6,
18/03/2012,2012-03-18,1,96,32.48,10.0,56.33,14.88,30.09,2.39,0,33.18,31.98,32.48,,33.18,27.02,44.39,32.48,,
19/03/2012,2012-03-19,1,96,49.48,34.07,60.1,7.75,49.48,0.0,0,44.09,53.33,42.93,52.17,44.09,52.01,56.61,42.93,50.63,55.88
20/03/2012,2012-03-20,1,96,47.18,33.13,60.1,7.46,47.18,0.0,0,40.7,51.81,37.8,51.05,40.7,50.58,54.89,37.8,49.82,54.0
21/03/2012,2012-03-21,1,96,51.46,33.36,71.74,10.56,51.45,0.01,0,43.05,57.47,38.48,56.8,43.05,54.71,64.36,38.48,54.25,62.93
22/03/2012,2012-03-22,1,96,53.66,43.0,70.69,6.77,53.66,0.0,0,50.27,56.08,49.27,55.46,50.27,53.26,63.13,49.27,53.44,60.32
23/03/2012,2012-03-23,1,96,48.74,32.32,66.29,8.28,48.74,0.0,0,42.45,53.22,38.23,53.06,42.45,51.51,57.49,38.23,52.21,55.1
24/03/2012,2012-03-24,1,96,49.62,35.39,69.69,9.26,49.03,0.59,0,42.51,54.69,46.3,57.68,42.51,52.76,59.52,46.3,57.68,
25/03/2012,2012-03-25,1,92,45.8,35.15,63.1,7.45,45.65,0.15,0,41.98,48.25,45.8,,41.98,46.29,53.15,45.8,,
26/03/2012,2012-03-26,1,96,47.89,32.16,61.94,8.82,47.89,0.0,0,39.96,53.56,37.43,52.2,39.96,52.47,56.28,37.43,51.73,54.39
27/03/2012,2012-03-27,1,96,42.77,31.0,53.54,8.37,42.4,0.36,0,39.64,45.0,36.29,45.43,39.64,43.6,48.51,36.29,44.71,48.83
28/03/2012,2012-03-28,1,96,44.48,34.07,53.54,7.17,44.48,0.0,0,39.59,47.97,38.57,46.91,39.59,47.14,50.03,38.57,45.84,51.91
29/03/2012,2012-03-29,1,96,40.42,17.07,50.05,9.26,38.81,1.6,0,34.55,44.61,30.41,44.54,34.55,43.75,46.75,30.41,43.79,48.02
30/03/2012,2012-03-30,1,96,45.3,28.77,55.0,8.98,43.84,1.47,0,38.54,50.13,33.08,50.34,38.54,49.82,50.93,33.08,50.49,49.63
31/03/2012,2012-03-31,1,96,48.47,34.83,60.02,7.53,48.43,0.04,0,41.91,53.16,45.75,55.07,41.91,52.14,55.71,45.75,55.07,
01/04/2012,2012-04-01,1,96,48.02,34.07,60.36,6.6,48.02,0.0,0,47.18,48.62,48.02,,47.18,46.93,52.86,48.02,,
