dia,data_iso,consumo_gwh,producao_nac_gwh,renovavel_gwh,hidrica_gwh,hidrica_renov_gwh,eolica_gwh,solar_gwh,biomassa_gwh,gas_natural_gwh,carvao_gwh,outra_termica_gwh,baterias_inj_gwh,bombagem_consumo_gwh,saldo_importador_gwh,pico_consumo_mw,perc_renovavel
05/06/2024,2024-06-05,141.3,111.08,90.09,57.7,50.7,12.08,18.97,8.34,13.27,0.0,0.73,0.0,8.77,39.32,6706.3,81.1
06/06/2024,2024-06-06,141.6,86.37,73.48,45.2,39.2,9.41,15.7,9.17,6.39,0.0,0.51,0.0,7.79,63.34,6866.7,85.07
07/06/2024,2024-06-07,145.3,100.71,88.4,41.4,34.4,32.56,11.79,9.65,4.59,0.0,0.71,0.0,9.91,54.84,7050.6,87.78
08/06/2024,2024-06-08,123.78,80.31,70.15,35.29,29.29,20.46,10.45,9.95,3.43,0.0,0.73,0.0,5.95,49.72,5668.5,87.35
09/06/2024,2024-06-09,113.53,53.44,43.91,21.16,15.16,9.85,9.95,8.95,2.79,0.0,0.74,0.0,17.77,78.23,5432.5,82.16
10/06/2024,2024-06-10,116.1,73.95,65.44,33.76,28.76,14.58,13.43,8.67,2.83,0.0,0.67,0.0,7.57,50.03,5842.4,88.5
11/06/2024,2024-06-11,132.82,91.94,76.96,32.73,22.73,25.7,20.04,8.49,4.38,0.0,0.61,0.0,10.99,52.2,6773.3,83.7
12/06/2024,2024-06-12,137.13,95.44,83.23,29.5,22.5,30.74,21.39,8.61,4.62,0.0,0.59,0.0,14.44,56.46,6596.8,87.21
13/06/2024,2024-06-13,134.01,97.8,73.38,40.69,21.69,20.62,21.94,9.12,4.82,0.0,0.6,0.0,12.74,49.31,6558.7,75.04
14/06/2024,2024-06-14,139.88,99.04,83.99,27.01,17.01,40.12,18.08,8.78,4.85,0.0,0.2,0.0,15.25,56.46,6781.5,84.81
15/06/2024,2024-06-15,119.83,105.37,91.7,22.69,12.69,52.14,18.07,8.81,3.49,0.0,0.18,0.0,21.73,36.56,5588.7,87.03
16/06/2024,2024-06-16,113.28,90.23,74.63,19.78,7.78,40.04,17.76,9.04,3.11,0.0,0.5,0.0,18.18,41.57,5683.4,82.71
17/06/2024,2024-06-17,139.41,90.22,71.19,31.97,18.97,26.58,16.53,9.11,5.42,0.0,0.6,0.0,6.76,56.23,6972.3,78.91
18/06/2024,2024-06-18,137.54,85.73,63.44,39.5,24.5,15.87,14.05,9.01,6.68,0.0,0.61,0.0,8.0,60.11,6634.4,74.0
19/06/2024,2024-06-19,136.93,84.37,71.66,41.52,34.52,13.7,14.11,9.33,5.1,0.0,0.61,0.0,8.53,61.38,6609.9,84.93
20/06/2024,2024-06-20,137.68,95.38,80.24,38.33,29.33,29.11,12.48,9.32,5.53,0.0,0.62,0.0,12.95,55.56,6542.5,84.12
21/06/2024,2024-06-21,136.13,96.65,79.78,41.23,30.23,19.62,20.97,8.96,5.24,0.0,0.63,0.0,13.16,52.96,6562.7,82.54
22/06/2024,2024-06-22,121.14,90.77,80.11,25.22,18.22,33.02,19.92,8.95,3.05,0.0,0.61,0.0,21.12,51.86,5750.9,88.26
23/06/2024,2024-06-23,114.18,82.68,71.32,20.98,12.98,31.52,17.71,9.1,2.75,0.0,0.61,0.0,16.35,48.17,5714.4,86.26
24/06/2024,2024-06-24,132.56,87.69,68.35,34.31,20.31,18.51,20.76,8.76,4.74,0.0,0.6,0.0,8.6,53.77,6612.4,77.95
25/06/2024,2024-06-25,145.16,94.18,74.92,43.66,30.66,17.7,18.04,8.53,5.67,0.0,0.59,0.0,6.61,57.89,6858.1,79.55
26/06/2024,2024-06-26,138.97,85.82,71.57,41.26,33.26,12.69,16.98,8.64,5.64,0.0,0.61,0.0,9.83,63.27,6720.3,83.39
27/06/2024,2024-06-27,143.04,82.42,74.81,38.54,36.54,15.58,13.86,8.84,4.97,0.0,0.65,0.0,6.23,67.12,6953.7,90.76
28/06/2024,2024-06-28,145.07,76.58,62.78,36.21,29.21,17.94,7.36,8.27,6.16,0.0,0.64,0.0,5.49,74.25,7048.5,81.99
29/06/2024,2024-06-29,123.89,81.9,70.98,32.38,26.38,27.06,8.39,9.15,4.37,0.0,0.55,0.0,14.54,56.83,5811.8,86.67
30/06/2024,2024-06-30,114.35,75.48,61.15,34.19,24.19,14.44,14.2,8.32,3.8,0.0,0.53,0.0,18.95,58.17,5669.3,81.02
01/07/2024,2024-07-01,134.87,81.39,64.39,29.82,17.82,18.66,20.71,7.2,4.47,0.0,0.53,0.0,14.21,68.0,6925.6,79.11
02/07/2024,2024-07-02,144.19,86.22,70.05,33.64,22.64,17.72,21.43,8.25,4.64,0.0,0.53,0.0,12.69,70.97,7128.0,81.24
03/07/2024,2024-07-03,145.19,87.2,72.54,37.39,28.39,14.69,21.12,8.34,5.17,0.0,0.49,0.0,12.6,70.92,7272.7,83.19
04/07/2024,2024-07-04,149.47,89.52,70.56,35.65,26.65,14.24,21.43,8.24,9.42,0.0,0.54,0.0,7.58,67.85,7541.3,78.82
05/07/2024,2024-07-05,149.06,99.28,74.0,36.96,21.96,22.33,21.37,8.34,9.76,0.0,0.52,0.0,11.63,61.74,7075.7,74.54
06/07/2024,2024-07-06,124.76,115.16,103.14,20.01,12.01,63.19,19.3,8.65,3.53,0.0,0.48,0.0,18.96,28.94,5870.5,89.57
07/07/2024,2024-07-07,112.78,96.53,81.77,26.32,15.32,36.22,21.76,8.47,3.28,0.0,0.48,0.0,18.82,35.44,5883.0,84.71
08/07/2024,2024-07-08,136.0,92.28,70.62,36.81,20.81,20.1,21.34,8.37,5.19,0.0,0.47,0.0,9.83,53.87,6931.6,76.53
09/07/2024,2024-07-09,146.55,89.76,71.31,29.23,21.23,24.33,17.37,8.39,9.92,0.0,0.53,0.0,11.31,68.44,7048.1,79.44
10/07/2024,2024-07-10,144.93,96.3,69.2,31.88,21.88,19.07,19.74,8.52,16.56,0.0,0.54,0.0,9.68,58.63,6994.1,71.86
11/07/2024,2024-07-11,146.14,104.55,82.4,29.77,19.77,33.42,20.73,8.49,11.62,0.0,0.53,0.0,12.8,54.73,7153.1,78.81
12/07/2024,2024-07-12,143.44,91.13,76.62,25.3,16.3,29.0,22.71,8.61,5.01,0.0,0.51,0.0,6.08,58.7,6921.0,84.08
13/07/2024,2024-07-13,123.44,79.69,67.8,23.09,15.09,21.06,22.96,8.7,3.42,0.0,0.47,0.0,14.27,58.38,5915.1,85.09
14/07/2024,2024-07-14,116.07,76.03,65.45,19.87,12.87,23.84,20.09,8.66,3.1,0.0,0.47,0.0,13.75,54.13,5808.4,86.09
15/07/2024,2024-07-15,137.14,98.27,82.02,19.94,12.94,41.83,18.82,8.43,8.78,0.0,0.47,0.0,18.52,57.76,6782.3,83.46
16/07/2024,2024-07-16,140.05,92.34,73.73,33.63,23.63,18.43,23.06,8.61,8.08,0.0,0.53,0.0,9.75,57.8,6930.9,79.85
17/07/2024,2024-07-17,140.96,91.12,69.36,33.03,24.03,13.9,22.83,8.6,12.23,0.0,0.53,0.0,9.15,59.3,7007.5,76.12
18/07/2024,2024-07-18,141.88,100.65,70.57,36.83,30.83,9.02,21.8,8.92,23.57,0.0,0.51,0.0,4.12,45.6,7018.0,70.11
19/07/2024,2024-07-19,143.51,117.02,76.22,38.84,27.84,16.71,22.66,9.02,29.31,0.0,0.48,0.0,9.37,36.13,6978.3,65.14
20/07/2024,2024-07-20,129.53,117.84,92.92,30.67,19.67,44.18,19.9,9.16,13.45,0.0,0.47,0.0,12.79,24.82,6033.6,78.85
21/07/2024,2024-07-21,115.64,85.01,69.87,15.88,9.88,29.72,21.29,8.98,8.67,0.0,0.48,0.0,18.97,49.98,5893.4,82.18
22/07/2024,2024-07-22,142.66,100.16,73.15,25.67,12.67,29.41,22.61,8.47,13.53,0.0,0.48,0.0,10.57,53.43,7315.4,73.04
23/07/2024,2024-07-23,153.53,95.82,68.5,34.73,24.73,13.61,21.64,8.52,16.81,0.0,0.52,0.0,5.85,63.85,7679.7,71.48
24/07/2024,2024-07-24,155.86,96.62,71.97,35.07,27.07,14.42,22.16,8.32,16.12,0.0,0.53,0.0,6.81,66.36,7723.7,74.49
25/07/2024,2024-07-25,151.23,109.79,86.87,27.47,21.47,35.39,21.58,8.43,16.31,0.0,0.6,0.0,14.35,56.15,7284.9,79.13
26/07/2024,2024-07-26,147.39,120.11,92.28,29.84,18.84,42.59,22.5,8.36,16.22,0.0,0.61,0.0,9.52,37.13,7142.1,76.83
27/07/2024,2024-07-27,129.38,100.75,76.81,29.23,21.23,24.48,22.81,8.28,15.39,0.0,0.56,0.0,13.25,42.21,6221.0,76.23
28/07/2024,2024-07-28,121.65,83.65,61.46,25.55,16.55,14.44,21.74,8.74,12.62,0.0,0.57,0.0,16.35,54.7,6262.4,73.47
29/07/2024,2024-07-29,149.85,109.52,73.65,32.36,26.36,26.26,12.3,8.72,29.32,0.0,0.55,0.0,2.14,42.71,7331.6,67.25
30/07/2024,2024-07-30,148.31,103.25,71.32,24.89,16.89,24.48,20.75,9.2,23.3,0.0,0.63,0.0,13.38,58.76,7309.7,69.07
31/07/2024,2024-07-31,148.49,97.83,65.49,33.21,22.21,13.73,20.23,9.32,20.72,0.0,0.62,0.0,5.69,56.62,7084.8,66.94
01/08/2024,2024-08-01,145.9,105.43,79.36,25.34,18.34,30.3,21.91,8.81,18.42,0.0,0.65,0.0,8.91,49.7,6968.0,75.27
02/08/2024,2024-08-02,141.71,113.38,95.6,24.08,15.08,50.08,21.71,8.73,8.23,0.0,0.55,0.0,14.22,42.93,6854.2,84.32
03/08/2024,2024-08-03,125.34,88.44,73.31,21.08,13.08,28.34,22.45,9.44,6.54,0.0,0.6,0.0,14.03,51.29,6113.9,82.88
04/08/2024,2024-08-04,119.0,87.23,69.18,22.46,16.46,21.3,22.14,9.29,11.45,0.0,0.6,0.0,12.61,44.72,6160.4,79.31
05/08/2024,2024-08-05,138.19,113.59,87.93,26.95,19.95,36.58,22.3,9.1,18.06,0.0,0.59,0.0,12.1,37.02,6949.8,77.42
06/08/2024,2024-08-06,141.99,106.26,82.6,23.61,16.61,34.96,22.26,8.77,16.02,0.0,0.64,0.0,9.52,45.61,7108.3,77.74
07/08/2024,2024-08-07,143.91,98.06,73.13,28.21,19.21,22.72,22.27,8.93,15.29,0.0,0.64,0.0,10.84,57.04,7188.6,74.58
08/08/2024,2024-08-08,142.78,94.09,66.79,29.88,17.88,18.09,21.97,8.86,14.67,0.0,0.63,0.0,6.56,55.57,7005.1,70.99
09/08/2024,2024-08-09,143.62,94.11,69.04,30.26,21.26,17.99,20.64,9.14,15.43,0.0,0.64,0.0,6.83,56.66,7155.6,73.36
10/08/2024,2024-08-10,130.92,88.12,67.81,27.84,19.84,17.45,21.19,9.32,11.58,0.0,0.73,0.0,11.42,54.54,6444.9,76.95
11/08/2024,2024-08-11,120.97,80.22,60.71,21.86,14.86,16.41,20.08,9.37,11.78,0.0,0.73,0.0,14.25,55.35,6107.1,75.68
12/08/2024,2024-08-12,133.38,105.74,81.23,26.92,17.92,32.44,22.05,8.81,14.81,0.0,0.7,0.0,11.55,39.54,6752.3,76.82
13/08/2024,2024-08-13,134.22,118.8,91.83,32.53,21.53,41.78,20.04,8.49,15.24,0.0,0.72,0.0,5.83,21.58,6675.3,77.3
14/08/2024,2024-08-14,132.4,99.57,77.45,22.7,15.7,30.81,22.04,8.91,14.38,0.0,0.73,0.0,9.24,42.41,6652.5,77.79
15/08/2024,2024-08-15,122.47,86.13,70.84,18.98,10.98,28.97,21.6,9.29,6.56,0.0,0.73,0.0,17.37,54.08,6328.5,82.25
16/08/2024,2024-08-16,131.48,90.68,64.64,20.48,9.48,23.29,22.4,9.46,14.32,0.0,0.72,0.0,12.46,53.62,6861.5,71.28
17/08/2024,2024-08-17,126.31,103.12,83.52,23.75,13.75,38.15,22.17,9.45,8.88,0.0,0.72,0.0,11.55,35.1,6320.1,80.99
18/08/2024,2024-08-18,120.65,94.5,81.15,12.15,8.15,43.11,20.64,9.24,8.85,0.0,0.5,0.0,14.47,40.97,6238.3,85.87
19/08/2024,2024-08-19,133.17,98.04,78.75,22.83,12.83,34.48,21.9,9.54,8.56,0.0,0.72,0.0,13.18,48.64,6810.0,80.33
20/08/2024,2024-08-20,136.09,113.33,85.3,24.16,11.16,43.24,21.53,9.37,14.29,0.0,0.74,0.0,11.05,34.13,6918.4,75.26
21/08/2024,2024-08-21,137.42,96.78,76.58,24.36,16.36,29.46,21.17,9.59,11.42,0.0,0.78,0.0,12.53,53.5,6899.6,79.12
22/08/2024,2024-08-22,133.86,105.99,76.94,33.43,19.43,27.46,20.6,9.46,14.33,0.0,0.71,0.0,5.76,33.92,6672.1,72.6
23/08/2024,2024-08-23,134.62,95.14,72.25,28.05,20.05,21.45,21.06,9.68,14.12,0.0,0.77,0.0,9.95,49.76,6827.9,75.94
24/08/2024,2024-08-24,124.19,86.05,72.23,16.72,10.72,32.0,19.84,9.67,7.08,0.0,0.74,0.0,14.65,53.15,6117.1,83.94
25/08/2024,2024-08-25,114.58,90.41,75.5,10.35,4.35,41.53,19.99,9.64,8.18,0.0,0.73,0.0,21.14,45.66,6023.3,83.51
26/08/2024,2024-08-26,132.87,84.58,62.51,24.49,15.49,17.68,19.97,9.37,12.34,0.0,0.73,0.0,8.93,57.52,6983.8,73.91
27/08/2024,2024-08-27,136.34,91.19,64.08,36.66,21.66,12.86,19.94,9.62,11.33,0.0,0.77,0.0,5.97,51.42,7034.8,70.27
28/08/2024,2024-08-28,136.93,99.53,74.41,36.73,27.73,16.78,20.0,9.9,15.32,0.0,0.8,0.0,7.96,45.65,6935.4,74.77
29/08/2024,2024-08-29,139.11,91.26,72.76,30.04,25.04,19.7,18.15,9.87,12.7,0.0,0.79,0.0,5.44,53.58,7019.5,79.73
30/08/2024,2024-08-30,137.29,82.6,59.09,26.82,15.82,15.73,18.07,9.48,11.72,0.0,0.78,0.0,13.48,68.5,6907.0,71.54
31/08/2024,2024-08-31,125.78,78.74,54.72,22.06,12.06,17.09,15.95,9.62,13.28,0.0,0.75,0.0,13.98,61.35,6078.8,69.49
01/09/2024,2024-09-01,118.03,96.76,74.77,23.21,16.21,30.29,18.44,9.82,14.25,0.0,0.75,0.0,14.3,35.92,5991.3,77.27
02/09/2024,2024-09-02,139.18,118.49,85.87,30.14,19.14,39.74,17.33,9.66,20.87,0.0,0.74,0.0,7.62,28.61,7016.4,72.47
03/09/2024,2024-09-03,139.47,112.78,83.33,25.29,16.29,39.28,18.89,8.87,19.69,0.0,0.77,0.0,8.47,35.48,7024.4,73.88
04/09/2024,2024-09-04,140.38,105.27,82.86,17.82,11.82,41.86,20.16,9.01,15.62,0.0,0.79,0.0,11.37,46.83,7169.3,78.71
05/09/2024,2024-09-05,141.79,103.78,82.45,21.91,15.91,39.16,18.11,9.28,14.53,0.0,0.79,0.0,9.42,47.75,7034.9,79.45
06/09/2024,2024-09-06,139.29,109.7,82.8,23.45,11.45,42.38,19.78,9.19,14.11,0.0,0.78,0.0,10.9,40.83,6959.2,75.48
07/09/2024,2024-09-07,123.79,95.06,66.78,28.27,14.27,25.78,17.19,9.54,13.59,0.0,0.7,0.0,15.27,44.31,6064.6,70.25
08/09/2024,2024-09-08,114.76,84.19,65.1,18.99,9.99,26.73,19.63,8.74,9.8,0.0,0.29,0.0,20.61,51.54,5950.1,77.32
09/09/2024,2024-09-09,136.9,89.38,62.51,29.4,15.4,19.56,18.98,8.57,12.58,0.0,0.29,0.0,14.12,61.97,7160.2,69.94
10/09/2024,2024-09-10,141.13,97.18,69.61,24.37,12.37,29.7,18.9,8.65,15.28,0.0,0.28,0.0,16.0,60.27,7251.3,71.63
11/09/2024,2024-09-11,141.79,116.38,89.7,21.98,9.98,52.68,18.33,8.7,14.36,0.0,0.32,0.0,16.28,42.06,7289.4,77.08
12/09/2024,2024-09-12,143.71,124.94,97.97,29.02,17.02,53.82,18.4,8.73,14.64,0.0,0.33,0.0,13.53,32.62,7424.8,78.41
13/09/2024,2024-09-13,143.12,117.7,94.04,16.64,6.64,61.73,17.22,8.45,13.33,0.0,0.33,0.0,18.36,44.14,7340.3,79.9
14/09/2024,2024-09-14,125.9,99.61,71.77,22.13,9.13,35.72,18.24,8.67,14.48,0.0,0.36,0.0,15.6,42.2,6377.4,72.05
15/09/2024,2024-09-15,118.62,69.11,50.35,12.34,4.34,20.42,16.62,8.97,10.06,0.0,0.7,0.0,17.86,67.71,6352.1,72.86
16/09/2024,2024-09-16,142.57,112.57,90.81,15.7,5.7,58.71,17.41,8.99,10.99,0.0,0.77,0.0,16.0,46.33,7526.6,80.67
17/09/2024,2024-09-17,145.91,116.62,94.58,18.94,6.94,62.04,16.43,9.18,9.33,0.0,0.71,0.0,13.21,42.82,7510.6,81.1
18/09/2024,2024-09-18,148.82,108.6,79.35,42.82,24.82,32.09,13.35,9.09,10.47,0.0,0.77,0.0,6.78,47.3,7625.5,73.07
19/09/2024,2024-09-19,145.65,102.71,71.7,50.07,41.07,9.42,12.98,8.24,21.6,0.0,0.41,0.0,3.81,46.99,7493.4,69.81
20/09/2024,2024-09-20,145.48,100.92,70.96,48.72,40.72,10.83,11.59,7.83,21.62,0.0,0.34,0.0,6.46,51.27,7169.2,70.31
21/09/2024,2024-09-21,127.49,72.06,50.37,31.4,25.4,6.52,11.67,6.78,15.36,0.0,0.33,0.0,10.01,65.74,6361.4,69.9
22/09/2024,2024-09-22,118.76,73.95,52.46,27.81,20.81,12.05,12.69,6.91,14.15,0.0,0.34,0.0,11.72,56.84,6129.9,70.94
23/09/2024,2024-09-23,136.95,105.01,74.11,37.64,23.64,25.57,17.76,7.14,16.56,0.0,0.34,0.0,16.39,48.64,7311.8,70.57
24/09/2024,2024-09-24,147.23,101.12,77.12,45.3,36.3,24.19,9.45,7.18,14.58,0.0,0.43,0.0,4.23,50.61,7319.8,76.26
25/09/2024,2024-09-25,150.98,118.2,102.54,23.31,19.31,68.28,7.47,7.48,10.91,0.0,0.75,0.0,12.89,45.97,7634.7,86.75
26/09/2024,2024-09-26,147.03,129.64,109.34,16.52,7.52,85.25,9.54,7.02,10.54,0.0,0.76,0.0,24.32,42.09,7502.6,84.34
27/09/2024,2024-09-27,140.03,115.5,87.84,26.87,9.87,55.15,14.87,7.95,9.88,0.0,0.78,0.0,16.62,41.5,7173.6,76.05
28/09/2024,2024-09-28,120.8,89.04,62.45,31.51,12.51,25.81,16.84,7.3,6.81,0.0,0.78,0.0,13.01,45.09,6106.6,70.14
29/09/2024,2024-09-29,112.97,63.95,43.54,18.29,5.29,12.9,17.77,7.58,6.63,0.0,0.79,0.0,17.38,66.77,6076.7,68.08
30/09/2024,2024-09-30,137.17,91.45,60.73,36.79,20.79,13.23,18.65,8.06,13.93,0.0,0.8,0.0,11.34,57.38,7441.4,66.4
01/10/2024,2024-10-01,147.73,107.76,79.84,33.85,25.85,31.11,14.54,8.34,19.12,0.0,0.8,0.0,10.83,51.1,7432.8,74.09
02/10/2024,2024-10-02,151.46,118.14,97.23,30.14,22.14,60.88,6.61,7.6,12.12,0.0,0.79,0.0,14.27,47.94,7611.6,82.3
03/10/2024,2024-10-03,149.01,97.11,70.97,32.55,23.55,29.93,10.28,7.21,16.35,0.0,0.79,0.0,19.81,72.06,7615.3,73.08
04/10/2024,2024-10-04,147.17,85.44,54.77,45.44,28.44,8.0,10.85,7.48,12.89,0.0,0.78,0.0,8.16,70.22,7376.5,64.11
05/10/2024,2024-10-05,130.38,102.12,85.95,22.57,15.57,53.13,9.81,7.43,8.42,0.0,0.76,0.0,18.35,46.98,6466.0,84.16
06/10/2024,2024-10-06,124.97,123.14,105.7,24.52,15.52,75.35,7.49,7.34,7.67,0.0,0.77,0.0,28.42,30.63,6401.9,85.83
07/10/2024,2024-10-07,141.42,135.26,107.39,41.87,23.87,67.25,9.28,7.0,9.24,0.0,0.62,0.0,6.11,12.54,7496.7,79.4
08/10/2024,2024-10-08,148.39,144.06,121.01,28.96,16.96,89.11,8.58,6.35,10.46,0.0,0.58,0.0,23.93,28.62,7683.6,84.0
09/10/2024,2024-10-09,144.39,155.61,133.79,40.25,32.25,87.61,7.49,6.44,13.21,0.0,0.61,0.0,17.2,6.3,7535.7,85.98
10/10/2024,2024-10-10,141.08,98.28,72.26,63.05,47.05,6.68,12.43,6.11,9.44,0.0,0.58,0.0,10.06,53.15,7325.4,73.52
11/10/2024,2024-10-11,147.33,163.0,131.64,60.38,39.38,81.77,4.29,6.2,9.7,0.0,0.66,0.0,12.61,-2.77,7537.1,80.76
12/10/2024,2024-10-12,125.72,115.35,97.13,43.01,35.01,46.18,9.46,6.48,9.55,0.0,0.66,0.0,22.98,33.68,6395.1,84.21
13/10/2024,2024-10-13,115.89,118.12,97.35,42.76,32.76,46.33,11.71,6.55,10.12,0.0,0.65,0.0,22.6,20.7,6276.3,82.41
14/10/2024,2024-10-14,136.92,120.05,82.1,66.64,46.64,17.57,10.86,7.03,17.27,0.0,0.68,0.0,1.91,19.02,7313.7,68.39
15/10/2024,2024-10-15,146.32,122.88,97.75,49.37,39.37,46.22,5.04,7.12,14.45,0.0,0.68,0.0,7.96,31.68,7520.0,79.55
16/10/2024,2024-10-16,145.69,120.29,90.98,45.18,36.18,38.09,10.04,6.67,19.67,0.0,0.64,0.0,10.89,36.57,7564.7,75.63
17/10/2024,2024-10-17,141.97,130.46,105.79,37.44,29.44,56.01,13.63,6.71,15.97,0.0,0.69,0.0,14.77,26.62,7519.8,81.09
18/10/2024,2024-10-18,146.18,104.13,81.58,47.51,36.51,30.62,7.53,6.91,10.86,0.0,0.69,0.0,13.87,56.25,7481.7,78.34
19/10/2024,2024-10-19,129.39,102.13,81.74,36.18,27.18,38.86,8.59,7.11,10.68,0.0,0.71,0.0,19.82,47.42,6591.3,80.04
20/10/2024,2024-10-20,118.94,88.19,59.9,36.16,25.16,14.95,12.6,7.19,16.58,0.0,0.71,0.0,19.5,50.53,6358.9,67.92
21/10/2024,2024-10-21,140.11,101.98,67.81,48.83,33.83,11.5,15.18,7.3,18.44,0.0,0.73,0.0,11.85,50.24,7418.7,66.5
22/10/2024,2024-10-22,143.05,121.61,90.54,47.81,34.81,32.53,15.97,7.24,17.35,0.0,0.71,0.0,14.52,36.21,7643.7,74.46
23/10/2024,2024-10-23,141.84,128.32,93.62,51.4,36.4,34.22,15.82,7.18,18.98,0.0,0.73,0.0,14.36,28.15,7438.2,72.95
24/10/2024,2024-10-24,146.68,121.64,95.36,44.76,33.76,45.57,8.52,7.51,14.54,0.0,0.74,0.0,18.84,44.2,7588.9,78.4
25/10/2024,2024-10-25,141.99,142.38,112.69,51.65,38.65,53.68,12.72,7.64,15.95,0.0,0.74,0.0,9.29,9.15,7337.4,79.15
26/10/2024,2024-10-26,129.61,106.75,88.41,49.97,40.97,33.15,6.71,7.58,8.69,0.0,0.65,0.0,14.22,37.36,6621.1,82.81
27/10/2024,2024-10-27,124.08,121.62,99.74,51.08,38.08,38.06,15.47,8.13,8.12,0.0,0.76,0.0,14.47,17.28,6398.2,82.01
28/10/2024,2024-10-28,141.19,150.04,118.58,47.79,32.79,63.49,15.24,7.06,15.76,0.0,0.71,0.0,16.23,7.71,7627.3,79.03
29/10/2024,2024-10-29,147.84,156.93,129.66,47.16,38.16,76.67,7.51,7.32,17.55,0.0,0.72,0.0,8.21,-0.61,7721.2,82.62
30/10/2024,2024-10-30,145.54,140.31,107.65,50.7,38.7,52.72,8.76,7.48,19.92,0.0,0.73,0.0,16.68,22.23,7540.2,76.73
31/10/2024,2024-10-31,145.15,157.32,131.59,58.74,53.74,64.0,6.34,7.53,19.99,0.0,0.73,0.0,4.7,-7.2,7190.7,83.65
01/11/2024,2024-11-01,127.78,123.95,99.28,53.46,43.46,43.11,4.85,7.86,13.95,0.0,0.72,0.0,13.55,17.71,6376.2,80.09
02/11/2024,2024-11-02,121.68,119.66,95.79,56.89,47.89,26.49,13.38,8.03,14.14,0.0,0.73,0.0,12.74,15.07,6382.4,80.05
03/11/2024,2024-11-03,118.55,125.93,102.47,42.28,30.28,52.74,11.33,8.12,10.72,0.0,0.75,0.0,28.58,21.58,6241.7,81.37
04/11/2024,2024-11-04,142.65,146.36,116.26,59.19,49.19,53.18,5.77,8.12,19.36,0.0,0.74,0.0,10.83,7.38,7462.7,79.43
05/11/2024,2024-11-05,149.2,138.47,106.09,60.1,50.1,42.54,5.45,8.0,21.66,0.0,0.72,0.0,5.88,16.84,7533.9,76.62
06/11/2024,2024-11-06,142.72,133.48,96.12,57.95,45.95,29.56,13.09,7.53,24.67,0.0,0.68,0.0,11.27,20.89,7363.8,72.01
07/11/2024,2024-11-07,144.12,136.45,104.74,47.46,36.46,48.83,11.77,7.68,20.0,0.0,0.71,0.0,14.7,22.75,7374.0,76.76
08/11/2024,2024-11-08,144.6,111.54,86.44,54.83,49.83,21.99,6.72,7.89,19.39,0.0,0.71,0.0,5.68,39.01,7236.3,77.5
09/11/2024,2024-11-09,126.57,90.65,61.94,37.71,27.71,13.82,12.45,7.96,17.97,0.0,0.74,0.0,14.53,50.73,6496.5,68.32
10/11/2024,2024-11-10,122.05,102.69,73.25,28.58,17.58,35.5,12.44,7.73,17.77,0.0,0.67,0.0,20.38,40.09,6345.6,71.33
11/11/2024,2024-11-11,141.33,122.04,93.74,25.99,17.99,54.5,13.92,7.33,19.8,0.0,0.5,0.0,20.26,39.9,7533.8,76.81
12/11/2024,2024-11-12,146.87,137.56,102.69,30.84,17.84,64.12,13.35,7.38,21.23,0.0,0.64,0.0,21.72,31.35,7577.8,74.65
13/11/2024,2024-11-13,150.15,167.82,131.71,47.58,29.58,82.52,11.95,7.66,17.37,0.0,0.75,0.0,5.71,-11.71,7914.4,78.48
14/11/2024,2024-11-14,157.2,174.78,145.4,54.29,46.29,88.52,3.15,7.43,20.59,0.0,0.79,0.0,2.75,-14.59,8055.9,83.19
15/11/2024,2024-11-15,154.56,154.38,127.47,51.03,47.03,69.75,3.39,7.3,22.13,0.0,0.78,0.0,2.96,3.41,7718.6,82.57
16/11/2024,2024-11-16,133.5,150.99,121.07,41.5,34.5,69.69,9.14,7.74,22.16,0.0,0.76,0.0,10.06,-7.13,6702.0,80.18
17/11/2024,2024-11-17,123.26,111.6,79.38,42.37,33.37,31.34,7.49,7.18,22.46,0.0,0.76,0.0,12.95,24.94,6450.2,71.12
18/11/2024,2024-11-18,143.81,98.0,64.52,55.12,47.12,1.24,9.4,6.76,24.71,0.0,0.77,0.0,7.58,53.68,7646.1,65.84
19/11/2024,2024-11-19,150.07,103.42,74.26,41.16,37.16,21.71,8.97,6.42,24.4,0.0,0.75,0.0,5.3,52.25,7866.9,71.81
20/11/2024,2024-11-20,155.88,122.05,91.97,36.15,25.15,52.01,8.01,6.79,18.31,0.0,0.77,0.0,14.93,49.09,7863.6,75.35
21/11/2024,2024-11-21,157.52,141.62,112.05,18.62,9.62,90.3,4.79,7.34,19.78,0.0,0.78,0.0,27.04,43.33,8054.0,79.13
22/11/2024,2024-11-22,152.46,118.46,77.4,49.54,27.54,34.18,7.83,7.85,18.27,0.0,0.78,0.0,10.33,44.62,7603.4,65.34
23/11/2024,2024-11-23,132.01,145.88,117.94,20.02,10.02,89.19,11.01,7.72,17.16,0.0,0.78,0.0,20.62,7.18,6638.9,80.85
24/11/2024,2024-11-24,128.31,150.26,130.81,11.15,9.15,110.73,3.32,7.61,16.79,0.0,0.66,0.0,41.71,20.2,6594.3,87.06
25/11/2024,2024-11-25,147.52,117.78,82.12,39.58,21.58,43.22,9.85,7.47,17.06,0.0,0.61,0.0,12.41,42.46,7772.7,69.72
26/11/2024,2024-11-26,151.39,100.84,55.37,56.44,31.44,8.51,8.55,6.87,19.86,0.0,0.61,0.0,2.36,53.15,7956.6,54.91
