dia,data_iso,leilao,zona,contrato,tipo,estado,preco_eur_t,minimo_eur_t,maximo_eur_t,mediana_eur_t,volume_tco2,racio_cobertura,licitantes,receita_eur,receita_pt_eur
27/10/2020,2020-10-27,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,23.55,22.0,30.0,23.62,3952000,1.43,26,93069600,1978200
29/10/2020,2020-10-29,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,23.07,22.25,33.0,22.95,3951500,1.57,29,91161105,1937880
30/10/2020,2020-10-30,Auction 3. Period DE,,T3PA,EUA,successful,23.45,23.02,33.0,23.44,2593000,1.52,22,60805850,
02/11/2020,2020-11-02,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,23.02,22.0,30.0,22.89,3951500,1.71,26,90963530,1933680
03/11/2020,2020-11-03,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,24.4,23.0,30.0,24.26,3951500,1.65,26,96416600,2049600
04/11/2020,2020-11-04,Auction 3. Period CAP2-PL,,T3PA,EUA,successful,23.99,23.0,30.0,23.91,6398500,1.5,26,153500015,
04/11/2020,2020-11-04,EUAA Auction CAP2-EU,,EAA3,EUAA,successful,23.83,22.7,24.35,23.76,891500,2.27,10,21244445,583835
05/11/2020,2020-11-05,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,25.55,23.0,32.0,25.34,3951500,1.84,30,100960825,2146200
06/11/2020,2020-11-06,Auction 3. Period DE,,T3PA,EUA,successful,25.2,22.0,30.0,25.05,2593000,2.44,24,65343600,
09/11/2020,2020-11-09,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,25.41,24.61,31.0,25.43,3951500,1.36,25,100407615,2134440
10/11/2020,2020-11-10,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,26.47,23.0,30.0,26.4,3951500,1.6,28,104596205,2223480
12/11/2020,2020-11-12,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,25.9,25.0,29.0,25.73,3951500,1.55,25,102343850,2175600
13/11/2020,2020-11-13,Auction 3. Period DE,,T3PA,EUA,successful,26.31,23.0,30.0,26.22,2593000,1.63,26,68221830,
16/11/2020,2020-11-16,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,26.67,26.03,33.0,26.58,3951500,1.47,26,105386505,2240280
17/11/2020,2020-11-17,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,27.12,26.5,33.0,27.02,3951500,1.49,27,107164680,2278080
18/11/2020,2020-11-18,Auction 3. Period CAP2-PL,,T3PA,EUA,successful,27.42,26.5,33.0,27.48,6398500,1.35,24,175446870,
19/11/2020,2020-11-19,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,26.72,26.26,33.0,26.76,3951500,1.4,29,105584080,2244480
20/11/2020,2020-11-20,Auction 3. Period DE,,T3PA,EUA,successful,26.8,24.8,30.0,26.48,2593000,2.73,30,69492400,
23/11/2020,2020-11-23,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,27.25,26.0,32.0,27.25,3951500,1.54,31,107678375,2289000
24/11/2020,2020-11-24,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,26.97,26.06,30.0,26.95,3951500,1.5,29,106571955,2265480
26/11/2020,2020-11-26,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,27.77,27.0,30.0,27.65,3951500,1.54,26,109733155,2332680
27/11/2020,2020-11-27,Auction 3. Period DE,,T3PA,EUA,successful,28.23,27.0,33.0,28.24,2593000,1.65,26,73200390,
30/11/2020,2020-11-30,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,28.82,27.0,33.0,28.78,3951500,1.59,26,113882230,2420880
01/12/2020,2020-12-01,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,29.24,27.0,33.0,29.31,3951500,1.36,24,115541860,2456160
02/12/2020,2020-12-02,Auction 3. Period CAP2-PL,,T3PA,EUA,successful,28.9,27.0,34.0,28.67,6398500,1.43,24,184916650,
03/12/2020,2020-12-03,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,29.1,27.0,31.0,29.05,3951500,1.39,28,114988650,2444400
04/12/2020,2020-12-04,Auction 3. Period DE,,T3PA,EUA,successful,30.0,27.0,31.0,29.81,2593000,1.61,24,77790000,
07/12/2020,2020-12-07,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,29.49,27.0,33.0,29.49,3951500,1.47,25,116529735,2477160
08/12/2020,2020-12-08,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,29.69,27.0,35.0,29.69,3951500,1.72,23,117320035,2493960
10/12/2020,2020-12-10,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,30.04,27.0,35.0,30.02,3951500,1.49,26,118703060,2523360
11/12/2020,2020-12-11,Auction 3. Period DE,,T3PA,EUA,successful,30.45,0.01,40.0,30.26,2598500,1.77,25,79124325,
14/12/2020,2020-12-14,Auction 3. Period CAP2-EU,,T3PA,EUA,successful,30.92,30.0,35.0,30.93,3959500,1.8,25,122427740,2720960
29/01/2021,2021-01-29,Auction 4. Period DE,,T3PA,EUA,successful,33.51,32.4,35.0,33.42,2651000,1.59,27,88835010,
01/02/2021,2021-02-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,32.66,31.5,35.5,32.61,3288500,1.45,26,107402410,2776100
02/02/2021,2021-02-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,33.2,31.8,35.0,32.99,3288500,1.59,25,109178200,2822000
03/02/2021,2021-02-03,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,38.0,34.0,50.0,36.13,2575000,1.91,21,97850000,
04/02/2021,2021-02-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,36.51,33.5,50.0,36.96,3288500,1.38,22,120063135,3103350
05/02/2021,2021-02-05,Auction 4. Period DE,,T3PA,EUA,successful,37.61,34.0,41.0,37.66,2651000,1.69,24,99704110,
08/02/2021,2021-02-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,38.62,37.05,49.0,38.63,3288500,1.6,27,127001870,3282700
09/02/2021,2021-02-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,37.58,36.0,45.0,37.61,3288500,1.43,27,123581830,3194300
10/02/2021,2021-02-10,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,37.7,36.5,45.0,37.6,2575000,1.79,26,97077500,
11/02/2021,2021-02-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,39.62,38.67,42.0,39.5,3288500,1.89,24,130290370,3367700
12/02/2021,2021-02-12,Auction 4. Period DE,,T3PA,EUA,successful,37.8,32.02,45.0,37.62,2651000,2.09,30,100207800,
15/02/2021,2021-02-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,39.82,38.25,45.0,39.6,3288500,1.98,29,130948070,3384700
16/02/2021,2021-02-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,40.19,37.0,45.0,40.01,3288500,1.82,29,132164815,3416150
17/02/2021,2021-02-17,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,38.42,37.0,45.0,38.42,2575000,1.83,25,98931500,
18/02/2021,2021-02-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,38.01,0.01,40.0,38.03,3288500,1.61,28,124995885,3230850
19/02/2021,2021-02-19,Auction 4. Period DE,,T3PA,EUA,successful,38.36,36.8,44.0,38.3,2651000,1.9,25,101692360,
22/02/2021,2021-02-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,36.84,36.0,50.0,36.85,3288500,1.68,30,121148340,3131400
23/02/2021,2021-02-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,37.5,36.01,44.0,37.41,3288500,1.86,29,123318750,3187500
24/02/2021,2021-02-24,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,38.42,36.51,44.0,38.32,2575000,1.96,29,98931500,
25/02/2021,2021-02-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,38.88,36.51,44.0,38.72,3288500,2.0,29,127856880,3304800
26/02/2021,2021-02-26,Auction 4. Period DE,,T3PA,EUA,successful,37.51,36.66,44.0,37.45,2651000,1.83,26,99439010,
01/03/2021,2021-03-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,37.66,36.51,40.0,37.52,3288500,1.88,27,123844910,3201100
02/03/2021,2021-03-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,37.25,36.5,44.0,37.24,3288500,1.56,29,122496625,3166250
03/03/2021,2021-03-03,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,37.56,36.51,41.0,37.55,2575000,1.83,25,96717000,
04/03/2021,2021-03-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,36.9,36.01,39.0,36.85,3288500,1.8,26,121345650,3136500
05/03/2021,2021-03-05,Auction 4. Period DE,,T3PA,EUA,successful,38.08,36.51,39.0,38.13,2651000,1.57,28,100950080,
08/03/2021,2021-03-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,38.41,36.8,42.0,38.39,3288500,1.56,26,126311285,3264850
09/03/2021,2021-03-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,39.4,37.0,44.0,39.23,3288500,1.98,26,129566900,3349000
10/03/2021,2021-03-10,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,41.0,37.0,44.0,40.92,2575000,2.02,23,105575000,
11/03/2021,2021-03-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,40.92,37.0,44.0,40.92,3288500,1.67,23,134565420,3478200
12/03/2021,2021-03-12,Auction 4. Period DE,,T3PA,EUA,successful,41.52,37.0,44.0,41.44,2651000,2.04,23,110069520,
15/03/2021,2021-03-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,42.84,41.96,45.0,42.76,3288500,1.66,23,140879340,3641400
16/03/2021,2021-03-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,41.92,41.29,45.0,41.89,3288500,1.7,25,137853920,3563200
17/03/2021,2021-03-17,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,41.52,41.01,43.5,41.59,2575000,1.7,20,106914000,
17/03/2021,2021-03-17,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,41.9,40.97,42.4,41.81,614500,1.8,7,25747550,1236050
18/03/2021,2021-03-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,43.35,37.0,46.0,43.13,3288500,1.92,25,142556475,3684750
19/03/2021,2021-03-19,Auction 4. Period DE,,T3PA,EUA,successful,41.91,37.0,44.0,41.96,2651000,1.44,20,111103410,
22/03/2021,2021-03-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,41.8,40.31,44.01,41.73,3288500,1.7,22,137459300,3553000
23/03/2021,2021-03-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,41.77,40.76,44.0,41.71,3288500,1.66,24,137360645,3550450
24/03/2021,2021-03-24,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,40.94,40.11,44.0,40.86,2575000,1.94,23,105420500,
25/03/2021,2021-03-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,40.69,39.91,44.0,40.59,3290000,1.6,25,133870100,3458650
26/03/2021,2021-03-26,Auction 4. Period DE,,T3PA,EUA,successful,40.86,29.01,44.0,40.9,2651000,1.64,24,108319860,
29/03/2021,2021-03-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,40.71,39.0,44.0,40.67,3288500,1.55,25,133874835,3460350
30/03/2021,2021-03-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,42.25,40.0,44.5,42.12,3288500,1.59,25,138939125,3591250
31/03/2021,2021-03-31,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,42.26,40.0,44.0,42.3,2575000,1.34,22,108819500,
01/04/2021,2021-04-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,42.04,39.97,43.75,42.08,3288500,1.45,26,138248540,3573400
06/04/2021,2021-04-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,43.05,40.0,45.0,42.72,3288500,1.88,27,141569925,3659250
07/04/2021,2021-04-07,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,43.63,40.0,44.8,43.62,2575000,1.78,22,112347250,
08/04/2021,2021-04-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,43.45,40.0,46.0,43.22,3288500,1.85,26,142885325,3693250
09/04/2021,2021-04-09,Auction 4. Period DE,,T3PA,EUA,successful,43.18,42.5,45.0,43.08,2651000,1.56,27,114470180,
12/04/2021,2021-04-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,43.86,43.0,50.0,43.6,3288500,1.86,29,144233610,3728100
13/04/2021,2021-04-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,44.1,43.0,45.9,43.99,3288500,1.53,26,145022850,3748500
14/04/2021,2021-04-14,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,43.9,33.8,45.5,43.84,2575000,1.88,25,113042500,
14/04/2021,2021-04-14,EUAA Auction CAP3 PL,,EAA3,EUAA,successful,43.53,42.8,43.53,43.26,114000,4.46,7,4962420,
15/04/2021,2021-04-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,43.99,39.0,45.7,43.98,3288500,1.58,26,144661115,3739150
16/04/2021,2021-04-16,Auction 4. Period DE,,T3PA,EUA,successful,44.5,39.0,46.0,44.41,2651000,1.74,22,117969500,
19/04/2021,2021-04-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,44.66,43.0,47.01,44.6,3288500,1.49,26,146864410,3796100
20/04/2021,2021-04-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,44.2,43.0,46.01,43.91,3288500,1.7,28,145351700,3757000
21/04/2021,2021-04-21,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,44.85,43.0,47.0,44.85,2575000,1.43,23,115488750,
22/04/2021,2021-04-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,46.6,45.0,49.0,46.37,3288500,1.68,25,153244100,3961000
23/04/2021,2021-04-23,Auction 4. Period DE,,T3PA,EUA,successful,46.41,35.81,48.0,46.38,2651000,1.44,21,123032910,
26/04/2021,2021-04-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,47.24,46.71,49.0,47.25,3288500,1.38,25,155348740,4015400
27/04/2021,2021-04-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,46.55,45.81,49.03,46.45,3288500,1.52,26,153079675,3956750
28/04/2021,2021-04-28,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,48.0,47.0,49.2,48.01,2575000,1.47,20,123600000,
29/04/2021,2021-04-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,47.25,46.46,50.0,47.1,3288500,1.59,23,155381625,4016250
30/04/2021,2021-04-30,Auction 4. Period DE,,T3PA,EUA,successful,47.68,46.0,53.0,47.95,2651000,1.67,24,126399680,
04/05/2021,2021-05-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,49.33,48.71,55.0,49.31,3288500,1.42,25,162221705,4193050
05/05/2021,2021-05-05,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,48.62,46.0,55.0,48.55,2575000,1.56,22,125196500,
06/05/2021,2021-05-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,49.45,48.71,55.0,49.32,3288500,1.59,24,162616325,4203250
07/05/2021,2021-05-07,Auction 4. Period DE,,T3PA,EUA,successful,49.46,48.21,55.0,49.32,2651000,1.98,27,131118460,
10/05/2021,2021-05-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.81,50.41,57.0,51.5,3288500,1.77,27,170377185,4403850
11/05/2021,2021-05-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.59,51.03,57.0,51.55,3288500,1.56,23,169653715,4385150
12/05/2021,2021-05-12,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,53.95,52.76,60.0,53.64,2575000,1.97,25,138921250,
12/05/2021,2021-05-12,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,54.22,53.87,54.65,54.17,614500,3.17,6,33318190,1599490
17/05/2021,2021-05-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.57,53.0,57.5,55.62,3288500,1.49,22,182741945,4723450
18/05/2021,2021-05-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.53,54.87,59.0,55.52,3288500,1.47,23,182610405,4720050
19/05/2021,2021-05-19,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,52.12,51.3,57.0,52.13,2575000,1.63,24,134209000,
20/05/2021,2021-05-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,50.84,0.01,57.0,50.98,3288500,1.31,28,167187340,4321400
21/05/2021,2021-05-21,Auction 4. Period DE,,T3PA,EUA,successful,52.71,36.0,58.0,52.67,2651000,1.67,23,139734210,
25/05/2021,2021-05-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,53.09,31.0,58.0,53.35,3288500,1.24,21,174586465,4512650
26/05/2021,2021-05-26,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,54.07,31.0,59.0,53.96,2575000,1.79,22,139230250,
27/05/2021,2021-05-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.11,50.86,60.0,52.15,3288500,1.47,25,171363735,4429350
28/05/2021,2021-05-28,Auction 4. Period DE,,T3PA,EUA,successful,51.08,49.5,57.0,51.05,2651000,1.63,25,135413080,
01/06/2021,2021-06-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.58,49.56,60.0,52.76,3288500,1.26,22,172909330,4469300
02/06/2021,2021-06-02,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,51.5,50.41,57.0,51.38,2575000,1.53,23,132612500,
03/06/2021,2021-06-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.9,49.46,58.0,51.76,3288500,1.75,24,170673150,4411500
04/06/2021,2021-06-04,Auction 4. Period DE,,T3PA,EUA,successful,49.55,48.51,56.0,49.54,2651000,1.69,22,131357050,
07/06/2021,2021-06-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,48.56,37.0,54.0,49.25,3288500,1.69,26,159689560,4127600
08/06/2021,2021-06-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.03,49.06,57.0,52.23,3288500,1.27,26,171100655,4422550
09/06/2021,2021-06-09,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,53.7,48.5,58.0,53.29,2575000,1.66,28,138277500,
10/06/2021,2021-06-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,53.3,38.5,59.0,53.15,3288500,1.45,29,175277050,4530500
11/06/2021,2021-06-11,Auction 4. Period DE,,T3PA,EUA,successful,53.12,48.5,59.0,53.15,2651000,1.61,25,140821120,
14/06/2021,2021-06-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,53.6,52.44,58.8,53.5,3288500,1.72,26,176263600,4556000
15/06/2021,2021-06-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.18,1.12,58.0,51.17,3288500,1.33,25,168305430,4350300
16/06/2021,2021-06-16,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,50.83,49.06,57.0,50.82,2575000,1.41,27,130887250,
17/06/2021,2021-06-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,50.84,49.06,56.0,50.76,3288500,1.38,28,167187340,4321400
18/06/2021,2021-06-18,Auction 4. Period DE,,T3PA,EUA,successful,51.51,49.06,57.0,51.36,2651000,1.41,28,136553010,
21/06/2021,2021-06-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.09,49.06,57.0,51.91,3288500,1.47,28,171297965,4427650
22/06/2021,2021-06-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.97,50.0,58.0,52.96,3288500,1.33,27,174191845,4502450
23/06/2021,2021-06-23,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,53.62,50.0,58.0,53.62,2575000,1.36,24,138071500,
24/06/2021,2021-06-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.85,50.0,60.0,54.64,3288500,1.52,27,180374225,4662250
25/06/2021,2021-06-25,Auction 4. Period DE,,T3PA,EUA,successful,55.69,50.0,60.0,55.32,2651000,1.91,27,147634190,
28/06/2021,2021-06-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.06,50.0,60.0,55.05,3288500,1.27,28,181064810,4680100
29/06/2021,2021-06-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.39,50.0,59.0,55.39,3290000,1.32,25,182233100,4708150
30/06/2021,2021-06-30,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,55.57,50.0,59.5,55.64,2575000,1.26,26,143092750,
01/07/2021,2021-07-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,58.01,57.0,70.0,57.81,3288500,1.44,27,190765885,4930850
02/07/2021,2021-07-02,Auction 4. Period DE,,T3PA,EUA,successful,57.11,56.48,62.0,57.11,2651000,1.41,26,151398610,
05/07/2021,2021-07-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.91,57.34,63.0,57.93,3288500,1.31,24,190437035,4922350
06/07/2021,2021-07-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.15,56.33,63.0,57.13,3288500,1.44,26,187937775,4857750
07/07/2021,2021-07-07,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,53.98,50.0,60.0,53.89,2575000,1.61,25,138998500,
07/07/2021,2021-07-07,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,53.15,52.0,54.0,53.07,614500,2.42,5,32660675,1567925
08/07/2021,2021-07-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.09,48.0,59.0,51.02,3288500,1.54,26,168009465,4342650
09/07/2021,2021-07-09,Auction 4. Period DE,,T3PA,EUA,successful,53.85,52.0,60.01,53.42,2651000,1.57,19,142756350,
12/07/2021,2021-07-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.5,48.0,57.0,52.57,3288500,1.94,27,172646250,4462500
13/07/2021,2021-07-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.44,48.0,58.0,52.21,3288500,1.56,28,172448940,4457400
14/07/2021,2021-07-14,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,52.0,48.0,58.0,51.94,2575000,1.58,23,133900000,
15/07/2021,2021-07-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.28,48.0,58.0,52.22,3288500,1.43,26,171922780,4443800
16/07/2021,2021-07-16,Auction 4. Period DE,,T3PA,EUA,successful,53.33,49.9,59.0,53.33,2651000,1.42,24,141377830,
19/07/2021,2021-07-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,53.55,52.0,59.0,53.26,3288500,1.43,24,176099175,4551750
20/07/2021,2021-07-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.74,48.0,58.0,51.96,3288500,1.07,25,170146990,4397900
21/07/2021,2021-07-21,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,51.7,48.0,58.0,51.54,2575000,1.53,27,133127500,
22/07/2021,2021-07-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.44,48.0,54.0,51.46,3288500,1.35,27,169160440,4372400
23/07/2021,2021-07-23,Auction 4. Period DE,,T3PA,EUA,successful,50.13,48.0,56.0,50.14,2651000,1.43,25,132894630,
26/07/2021,2021-07-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,51.79,48.0,60.0,51.72,3288500,1.64,25,170311415,4402150
27/07/2021,2021-07-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,52.8,48.0,59.0,52.91,3288500,1.25,20,173632800,4488000
28/07/2021,2021-07-28,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,53.45,48.0,59.0,53.32,2575000,1.74,21,137633750,
29/07/2021,2021-07-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.02,53.51,59.0,54.01,3288500,1.45,22,177644770,4591700
30/07/2021,2021-07-30,Auction 4. Period DE,,T3PA,EUA,successful,53.0,52.0,59.0,52.99,2651000,1.53,22,140503000,
02/08/2021,2021-08-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.6,49.0,59.99,54.52,1644500,1.81,18,89789700,2347800
03/08/2021,2021-08-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.17,50.0,60.0,54.01,1644500,3.24,19,89082565,2329310
04/08/2021,2021-08-04,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,55.0,50.0,60.01,54.4,1287500,3.61,23,70812500,
05/08/2021,2021-08-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.84,49.0,60.0,54.71,1644500,2.37,22,90184380,2358120
06/08/2021,2021-08-06,Auction 4. Period DE,,T3PA,EUA,successful,56.72,54.0,61.0,56.54,1325500,2.23,18,75182360,
09/08/2021,2021-08-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,56.0,50.0,63.0,55.9,1644500,2.63,24,92092000,2408000
10/08/2021,2021-08-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.1,55.0,63.0,57.03,1644500,2.15,21,93900950,2455300
11/08/2021,2021-08-11,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,56.69,55.0,62.0,56.66,1287500,2.27,22,72988375,
12/08/2021,2021-08-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.36,55.0,63.0,57.36,1644500,1.84,25,94328520,2466480
13/08/2021,2021-08-13,Auction 4. Period DE,,T3PA,EUA,successful,55.6,48.0,61.0,55.5,1325500,2.73,22,73697800,
16/08/2021,2021-08-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.18,55.0,62.0,57.13,1644500,1.56,20,94032510,2458740
17/08/2021,2021-08-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.4,55.0,62.0,57.33,1644500,2.12,23,94394300,2468200
18/08/2021,2021-08-18,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,57.7,46.71,62.0,57.27,1287500,2.27,22,74288750,
19/08/2021,2021-08-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.81,53.0,61.0,55.79,1644500,1.91,23,91779545,2399830
20/08/2021,2021-08-20,Auction 4. Period DE,,T3PA,EUA,successful,54.4,53.0,60.0,54.22,1325500,2.26,21,72107200,
23/08/2021,2021-08-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.95,54.0,61.0,55.98,1644500,1.9,23,92009775,2405850
24/08/2021,2021-08-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.72,54.5,61.0,55.72,1644500,1.61,20,91631540,2395960
25/08/2021,2021-08-25,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,56.63,46.41,62.0,56.6,1300500,2.53,22,73647315,
26/08/2021,2021-08-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,55.61,54.5,62.0,55.59,1644500,1.9,24,91450645,2391230
27/08/2021,2021-08-27,Auction 4. Period DE,,T3PA,EUA,successful,57.51,54.7,63.0,57.56,1328500,1.46,18,76402035,
31/08/2021,2021-08-31,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,60.11,54.5,70.0,60.11,1759500,1.89,23,105763545,1172145
01/09/2021,2021-09-01,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,61.29,54.5,70.0,61.03,2066500,2.04,23,126655785,
03/09/2021,2021-09-03,Auction 4. Period DE,,T3PA,EUA,successful,61.25,55.5,63.0,61.1,1805000,1.81,24,110556250,
06/09/2021,2021-09-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,62.87,55.5,70.01,62.71,2515500,2.02,20,158149485,3897940
07/09/2021,2021-09-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,61.71,55.5,67.0,61.71,2515500,1.44,19,155231505,3826020
