Data,Zona,Contrato,Valor
26/11/2025,PT,FPB YR-32,57.30
26/11/2025,PT,FPB YR-33,57.15
26/11/2025,PT,FPB YR-34,57.15
26/11/2025,PT,FPB YR-35,57.15
26/11/2025,ES,FTB D Th27Nov-25,86.02
26/11/2025,ES,FTB D Fr28Nov-25,93.00
26/11/2025,ES,FTB D Sa29Nov-25,53.87
26/11/2025,ES,FTB D Su30Nov-25,48.13
26/11/2025,ES,FTB Wk49-25,58.00
26/11/2025,ES,FTB Wk50-25,67.30
26/11/2025,ES,FTB Wk51-25,69.80
26/11/2025,ES,FTB Wk52-25,62.40
26/11/2025,ES,FTB M Dec-25,62.40
26/11/2025,ES,FTB M Jan-26,66.60
26/11/2025,ES,FTB M Feb-26,63.56
26/11/2025,ES,FTB M Mar-26,46.54
26/11/2025,ES,FTB M Apr-26,28.96
26/11/2025,ES,FTB M May-26,27.30
26/11/2025,ES,FTB Q1-26,58.75
26/11/2025,ES,FTB Q2-26,38.90
26/11/2025,ES,FTB Q3-26,60.45
26/11/2025,ES,FTB Q4-26,67.36
26/11/2025,ES,FTB Q1-27,62.14
26/11/2025,ES,FTB Q2-27,32.96
26/11/2025,ES,FTB Q3-27,61.38
26/11/2025,ES,FTB YR-26,56.40
26/11/2025,ES,FTB YR-27,56.40
26/11/2025,ES,FTB YR-28,56.80
26/11/2025,ES,FTB YR-29,56.45
26/11/2025,ES,FTB YR-30,56.10
26/11/2025,ES,FTB YR-31,56.05
26/11/2025,ES,FTB YR-32,56.05
26/11/2025,ES,FTB YR-33,55.90
26/11/2025,ES,FTB YR-34,55.90
26/11/2025,ES,FTB YR-35,55.90
27/11/2025,PT,FPB D Fr28Nov-25,98.73
27/11/2025,PT,FPB D Sa29Nov-25,54.37
27/11/2025,PT,FPB D Su30Nov-25,49.41
27/11/2025,PT,FPB Wk49-25,61.20
27/11/2025,PT,FPB Wk50-25,67.50
27/11/2025,PT,FPB Wk51-25,70.90
27/11/2025,PT,FPB Wk52-25,63.50
27/11/2025,PT,FPB M Dec-25,63.50
27/11/2025,PT,FPB M Jan-26,66.62
27/11/2025,PT,FPB M Feb-26,63.66
27/11/2025,PT,FPB M Mar-26,49.02
27/11/2025,PT,FPB M Apr-26,29.67
27/11/2025,PT,FPB M May-26,28.10
27/11/2025,PT,FPB Q1-26,59.64
27/11/2025,PT,FPB Q2-26,39.86
27/11/2025,PT,FPB Q3-26,62.64
27/11/2025,PT,FPB Q4-26,69.09
27/11/2025,PT,FPB Q1-27,63.39
27/11/2025,PT,FPB Q2-27,33.68
27/11/2025,PT,FPB Q3-27,61.65
27/11/2025,PT,FPB YR-26,57.85
27/11/2025,PT,FPB YR-27,56.75
27/11/2025,PT,FPB YR-28,56.25
27/11/2025,PT,FPB YR-29,55.90
27/11/2025,PT,FPB YR-30,55.55
27/11/2025,PT,FPB YR-31,55.50
27/11/2025,PT,FPB YR-32,55.50
27/11/2025,PT,FPB YR-33,55.35
27/11/2025,PT,FPB YR-34,55.35
27/11/2025,PT,FPB YR-35,55.35
27/11/2025,ES,FTB D Fr28Nov-25,98.73
27/11/2025,ES,FTB D Sa29Nov-25,53.48
27/11/2025,ES,FTB D Su30Nov-25,48.52
27/11/2025,ES,FTB Wk49-25,60.20
27/11/2025,ES,FTB Wk50-25,66.50
27/11/2025,ES,FTB Wk51-25,69.90
27/11/2025,ES,FTB Wk52-25,62.50
27/11/2025,ES,FTB M Dec-25,62.50
27/11/2025,ES,FTB M Jan-26,65.45
27/11/2025,ES,FTB M Feb-26,62.50
27/11/2025,ES,FTB M Mar-26,47.92
27/11/2025,ES,FTB M Apr-26,29.22
27/11/2025,ES,FTB M May-26,27.65
27/11/2025,ES,FTB Q1-26,58.50
27/11/2025,ES,FTB Q2-26,39.25
27/11/2025,ES,FTB Q3-26,61.24
27/11/2025,ES,FTB Q4-26,67.66
27/11/2025,ES,FTB Q1-27,62.14
27/11/2025,ES,FTB Q2-27,32.43
27/11/2025,ES,FTB Q3-27,60.40
27/11/2025,ES,FTB YR-26,56.70
27/11/2025,ES,FTB YR-27,55.50
27/11/2025,ES,FTB YR-28,55.00
27/11/2025,ES,FTB YR-29,54.65
27/11/2025,ES,FTB YR-30,54.30
27/11/2025,ES,FTB YR-31,54.25
27/11/2025,ES,FTB YR-32,54.25
27/11/2025,ES,FTB YR-33,54.10
27/11/2025,ES,FTB YR-34,54.10
27/11/2025,ES,FTB YR-35,54.10
28/11/2025,PT,FPB D Sa29Nov-25,82.23
28/11/2025,PT,FPB D Su30Nov-25,48.53
28/11/2025,PT,FPB D Mo01Dec-25,70.87
28/11/2025,PT,FPB D Tu02Dec-25,72.64
28/11/2025,PT,FPB D We03Dec-25,71.77
28/11/2025,PT,FPB D Th04Dec-25,72.28
28/11/2025,PT,FPB D Fr05Dec-25,70.65
28/11/2025,PT,FPB D Sa06Dec-25,63.21
28/11/2025,PT,FPB D Su07Dec-25,58.08
28/11/2025,PT,FPB Wk49-25,68.50
28/11/2025,PT,FPB Wk50-25,66.75
28/11/2025,PT,FPB Wk51-25,66.75
28/11/2025,PT,FPB Wk52-25,59.35
28/11/2025,PT,FPB M Dec-25,63.85
28/11/2025,PT,FPB M Jan-26,68.27
28/11/2025,PT,FPB M Feb-26,64.36
28/11/2025,PT,FPB M Mar-26,48.47
28/11/2025,PT,FPB M Apr-26,29.56
28/11/2025,PT,FPB M May-26,27.95
28/11/2025,PT,FPB Q1-26,60.24
28/11/2025,PT,FPB Q2-26,39.71
28/11/2025,PT,FPB Q3-26,62.59
28/11/2025,PT,FPB Q4-26,69.89
28/11/2025,PT,FPB Q1-27,63.75
28/11/2025,PT,FPB Q2-27,34.68
28/11/2025,PT,FPB Q3-27,62.65
28/11/2025,PT,FPB YR-26,58.15
28/11/2025,PT,FPB YR-27,57.75
28/11/2025,PT,FPB YR-28,56.75
28/11/2025,PT,FPB YR-29,56.40
28/11/2025,PT,FPB YR-30,56.05
28/11/2025,PT,FPB YR-31,56.00
28/11/2025,PT,FPB YR-32,56.00
28/11/2025,PT,FPB YR-33,55.85
28/11/2025,PT,FPB YR-34,55.85
28/11/2025,PT,FPB YR-35,55.85
28/11/2025,ES,FTB D Sa29Nov-25,82.23
28/11/2025,ES,FTB D Su30Nov-25,48.53
28/11/2025,ES,FTB D Mo01Dec-25,69.83
28/11/2025,ES,FTB D Tu02Dec-25,72.04
28/11/2025,ES,FTB D We03Dec-25,71.05
28/11/2025,ES,FTB D Th04Dec-25,71.14
28/11/2025,ES,FTB D Fr05Dec-25,69.67
28/11/2025,ES,FTB D Sa06Dec-25,62.23
28/11/2025,ES,FTB D Su07Dec-25,56.53
28/11/2025,ES,FTB Wk49-25,67.50
28/11/2025,ES,FTB Wk50-25,65.75
28/11/2025,ES,FTB Wk51-25,65.75
28/11/2025,ES,FTB Wk52-25,58.35
28/11/2025,ES,FTB M Dec-25,62.85
28/11/2025,ES,FTB M Jan-26,67.10
28/11/2025,ES,FTB M Feb-26,63.20
28/11/2025,ES,FTB M Mar-26,47.38
28/11/2025,ES,FTB M Apr-26,29.11
28/11/2025,ES,FTB M May-26,27.50
28/11/2025,ES,FTB Q1-26,59.10
28/11/2025,ES,FTB Q2-26,39.10
28/11/2025,ES,FTB Q3-26,61.19
28/11/2025,ES,FTB Q4-26,68.46
28/11/2025,ES,FTB Q1-27,62.50
28/11/2025,ES,FTB Q2-27,33.43
28/11/2025,ES,FTB Q3-27,61.40
28/11/2025,ES,FTB YR-26,57.00
28/11/2025,ES,FTB YR-27,56.50
28/11/2025,ES,FTB YR-28,55.50
28/11/2025,ES,FTB YR-29,55.15
28/11/2025,ES,FTB YR-30,54.80
28/11/2025,ES,FTB YR-31,54.75
28/11/2025,ES,FTB YR-32,54.75
28/11/2025,ES,FTB YR-33,54.60
28/11/2025,ES,FTB YR-34,54.60
28/11/2025,ES,FTB YR-35,54.60
01/12/2025,PT,FPB D Tu02Dec-25,88.65
01/12/2025,PT,FPB D We03Dec-25,71.05
01/12/2025,PT,FPB D Th04Dec-25,71.14
01/12/2025,PT,FPB D Fr05Dec-25,69.67
01/12/2025,PT,FPB D Sa06Dec-25,31.09
01/12/2025,PT,FPB D Su07Dec-25,28.91
01/12/2025,PT,FPB Wk50-25,58.00
01/12/2025,PT,FPB Wk51-25,66.00
01/12/2025,PT,FPB Wk52-25,58.60
01/12/2025,PT,FPB Wk01-26,66.71
01/12/2025,PT,FPB M Jan-26,66.57
01/12/2025,PT,FPB M Feb-26,63.33
01/12/2025,PT,FPB M Mar-26,48.35
01/12/2025,PT,FPB M Apr-26,32.09
01/12/2025,PT,FPB M May-26,32.74
01/12/2025,PT,FPB M Jun-26,48.62
01/12/2025,PT,FPB Q1-26,59.29
01/12/2025,PT,FPB Q2-26,37.76
01/12/2025,PT,FPB Q3-26,62.19
01/12/2025,PT,FPB Q4-26,69.79
01/12/2025,PT,FPB Q1-27,62.64
01/12/2025,PT,FPB Q2-27,34.09
01/12/2025,PT,FPB Q3-27,61.56
01/12/2025,PT,FPB YR-26,57.30
01/12/2025,PT,FPB YR-27,56.75
01/12/2025,PT,FPB YR-28,56.30
01/12/2025,PT,FPB YR-29,56.18
01/12/2025,PT,FPB YR-30,56.05
01/12/2025,PT,FPB YR-31,56.00
01/12/2025,PT,FPB YR-32,56.00
01/12/2025,PT,FPB YR-33,55.85
01/12/2025,PT,FPB YR-34,55.85
01/12/2025,PT,FPB YR-35,55.85
01/12/2025,ES,FTB D Tu02Dec-25,88.65
01/12/2025,ES,FTB D We03Dec-25,71.05
01/12/2025,ES,FTB D Th04Dec-25,71.14
01/12/2025,ES,FTB D Fr05Dec-25,69.67
01/12/2025,ES,FTB D Sa06Dec-25,31.09
01/12/2025,ES,FTB D Su07Dec-25,28.91
01/12/2025,ES,FTB Wk50-25,57.00
01/12/2025,ES,FTB Wk51-25,65.00
01/12/2025,ES,FTB Wk52-25,57.60
01/12/2025,ES,FTB Wk01-26,65.81
01/12/2025,ES,FTB M Jan-26,65.40
01/12/2025,ES,FTB M Feb-26,62.17
01/12/2025,ES,FTB M Mar-26,47.25
01/12/2025,ES,FTB M Apr-26,31.50
01/12/2025,ES,FTB M May-26,32.15
01/12/2025,ES,FTB M Jun-26,47.97
01/12/2025,ES,FTB Q1-26,58.15
01/12/2025,ES,FTB Q2-26,37.15
01/12/2025,ES,FTB Q3-26,60.78
01/12/2025,ES,FTB Q4-26,68.35
01/12/2025,ES,FTB Q1-27,61.39
01/12/2025,ES,FTB Q2-27,32.84
01/12/2025,ES,FTB Q3-27,60.31
01/12/2025,ES,FTB YR-26,56.15
01/12/2025,ES,FTB YR-27,55.50
01/12/2025,ES,FTB YR-28,55.05
01/12/2025,ES,FTB YR-29,54.93
01/12/2025,ES,FTB YR-30,54.80
01/12/2025,ES,FTB YR-31,54.75
01/12/2025,ES,FTB YR-32,54.75
01/12/2025,ES,FTB YR-33,54.60
01/12/2025,ES,FTB YR-34,54.60
01/12/2025,ES,FTB YR-35,54.60
02/12/2025,PT,FPB D We03Dec-25,70.42
02/12/2025,PT,FPB D Th04Dec-25,54.00
02/12/2025,PT,FPB D Fr05Dec-25,49.00
02/12/2025,PT,FPB D Sa06Dec-25,24.37
02/12/2025,PT,FPB D Su07Dec-25,22.13
02/12/2025,PT,FPB Wk50-25,45.75
02/12/2025,PT,FPB Wk51-25,57.00
02/12/2025,PT,FPB Wk52-25,43.00
02/12/2025,PT,FPB Wk01-26,54.71
02/12/2025,PT,FPB M Jan-26,66.02
02/12/2025,PT,FPB M Feb-26,62.16
02/12/2025,PT,FPB M Mar-26,47.92
02/12/2025,PT,FPB M Apr-26,31.58
02/12/2025,PT,FPB M May-26,31.11
02/12/2025,PT,FPB M Jun-26,46.84
02/12/2025,PT,FPB Q1-26,58.59
02/12/2025,PT,FPB Q2-26,36.45
02/12/2025,PT,FPB Q3-26,62.51
02/12/2025,PT,FPB Q4-26,70.05
02/12/2025,PT,FPB Q1-27,63.75
02/12/2025,PT,FPB Q2-27,33.94
02/12/2025,PT,FPB Q3-27,61.29
02/12/2025,PT,FPB YR-26,56.95
02/12/2025,PT,FPB YR-27,56.50
02/12/2025,PT,FPB YR-28,56.25
02/12/2025,PT,FPB YR-29,56.60
02/12/2025,PT,FPB YR-30,56.60
02/12/2025,PT,FPB YR-31,56.60
02/12/2025,PT,FPB YR-32,56.60
02/12/2025,PT,FPB YR-33,56.60
02/12/2025,PT,FPB YR-34,56.60
02/12/2025,PT,FPB YR-35,56.60
02/12/2025,ES,FTB D We03Dec-25,70.42
02/12/2025,ES,FTB D Th04Dec-25,54.00
02/12/2025,ES,FTB D Fr05Dec-25,49.00
02/12/2025,ES,FTB D Sa06Dec-25,24.37
02/12/2025,ES,FTB D Su07Dec-25,22.13
02/12/2025,ES,FTB Wk50-25,44.75
02/12/2025,ES,FTB Wk51-25,56.00
02/12/2025,ES,FTB Wk52-25,42.00
02/12/2025,ES,FTB Wk01-26,53.81
02/12/2025,ES,FTB M Jan-26,64.85
02/12/2025,ES,FTB M Feb-26,61.01
02/12/2025,ES,FTB M Mar-26,46.82
02/12/2025,ES,FTB M Apr-26,31.00
02/12/2025,ES,FTB M May-26,30.53
02/12/2025,ES,FTB M Jun-26,46.19
02/12/2025,ES,FTB Q1-26,57.45
02/12/2025,ES,FTB Q2-26,35.85
02/12/2025,ES,FTB Q3-26,61.10
02/12/2025,ES,FTB Q4-26,68.61
02/12/2025,ES,FTB Q1-27,62.50
02/12/2025,ES,FTB Q2-27,32.69
02/12/2025,ES,FTB Q3-27,60.04
02/12/2025,ES,FTB YR-26,55.80
02/12/2025,ES,FTB YR-27,55.25
02/12/2025,ES,FTB YR-28,55.00
02/12/2025,ES,FTB YR-29,55.35
02/12/2025,ES,FTB YR-30,55.35
02/12/2025,ES,FTB YR-31,55.35
02/12/2025,ES,FTB YR-32,55.35
02/12/2025,ES,FTB YR-33,55.35
02/12/2025,ES,FTB YR-34,55.35
02/12/2025,ES,FTB YR-35,55.35
03/12/2025,PT,FPB D Th04Dec-25,64.77
03/12/2025,PT,FPB D Fr05Dec-25,67.50
03/12/2025,PT,FPB D Sa06Dec-25,27.14
03/12/2025,PT,FPB D Su07Dec-25,24.86
03/12/2025,PT,FPB Wk50-25,55.05
03/12/2025,PT,FPB Wk51-25,59.50
03/12/2025,PT,FPB Wk52-25,44.50
03/12/2025,PT,FPB Wk01-26,56.30
03/12/2025,PT,FPB M Jan-26,67.40
03/12/2025,PT,FPB M Feb-26,61.95
03/12/2025,PT,FPB M Mar-26,48.94
03/12/2025,PT,FPB M Apr-26,31.20
03/12/2025,PT,FPB M May-26,31.45
03/12/2025,PT,FPB M Jun-26,46.26
03/12/2025,PT,FPB Q1-26,59.35
03/12/2025,PT,FPB Q2-26,36.25
03/12/2025,PT,FPB Q3-26,62.25
03/12/2025,PT,FPB Q4-26,71.56
03/12/2025,PT,FPB Q1-27,64.60
03/12/2025,PT,FPB Q2-27,33.94
03/12/2025,PT,FPB Q3-27,61.29
03/12/2025,PT,FPB YR-26,57.40
03/12/2025,PT,FPB YR-27,56.50
03/12/2025,PT,FPB YR-28,56.25
03/12/2025,PT,FPB YR-29,56.50
03/12/2025,PT,FPB YR-30,56.50
03/12/2025,PT,FPB YR-31,56.50
03/12/2025,PT,FPB YR-32,56.50
03/12/2025,PT,FPB YR-33,56.50
03/12/2025,PT,FPB YR-34,56.50
03/12/2025,PT,FPB YR-35,56.50
03/12/2025,ES,FTB D Th04Dec-25,64.77
03/12/2025,ES,FTB D Fr05Dec-25,67.50
03/12/2025,ES,FTB D Sa06Dec-25,27.14
03/12/2025,ES,FTB D Su07Dec-25,24.86
03/12/2025,ES,FTB Wk50-25,54.05
03/12/2025,ES,FTB Wk51-25,58.50
03/12/2025,ES,FTB Wk52-25,43.50
03/12/2025,ES,FTB Wk01-26,55.40
03/12/2025,ES,FTB M Jan-26,66.50
03/12/2025,ES,FTB M Feb-26,61.05
03/12/2025,ES,FTB M Mar-26,48.04
03/12/2025,ES,FTB M Apr-26,30.75
03/12/2025,ES,FTB M May-26,31.00
03/12/2025,ES,FTB M Jun-26,45.81
03/12/2025,ES,FTB Q1-26,58.45
03/12/2025,ES,FTB Q2-26,35.80
03/12/2025,ES,FTB Q3-26,61.10
03/12/2025,ES,FTB Q4-26,69.47
03/12/2025,ES,FTB Q1-27,63.35
03/12/2025,ES,FTB Q2-27,32.69
03/12/2025,ES,FTB Q3-27,60.04
03/12/2025,ES,FTB YR-26,56.25
03/12/2025,ES,FTB YR-27,55.25
03/12/2025,ES,FTB YR-28,55.00
03/12/2025,ES,FTB YR-29,55.25
03/12/2025,ES,FTB YR-30,55.25
03/12/2025,ES,FTB YR-31,55.25
03/12/2025,ES,FTB YR-32,55.25
03/12/2025,ES,FTB YR-33,55.25
03/12/2025,ES,FTB YR-34,55.25
03/12/2025,ES,FTB YR-35,55.25
04/12/2025,PT,FPB D Fr05Dec-25,70.62
04/12/2025,PT,FPB D Sa06Dec-25,23.99
04/12/2025,PT,FPB D Su07Dec-25,22.01
04/12/2025,PT,FPB Wk50-25,57.85
04/12/2025,PT,FPB Wk51-25,57.85
04/12/2025,PT,FPB Wk52-25,42.85
04/12/2025,PT,FPB Wk01-26,55.15
04/12/2025,PT,FPB M Jan-26,66.55
04/12/2025,PT,FPB M Feb-26,59.86
04/12/2025,PT,FPB M Mar-26,47.91
04/12/2025,PT,FPB M Apr-26,31.36
04/12/2025,PT,FPB M May-26,30.15
04/12/2025,PT,FPB M Jun-26,48.20
04/12/2025,PT,FPB Q1-26,58.05
04/12/2025,PT,FPB Q2-26,36.50
04/12/2025,PT,FPB Q3-26,61.94
04/12/2025,PT,FPB Q4-26,70.31
04/12/2025,PT,FPB Q1-27,64.35
04/12/2025,PT,FPB Q2-27,33.69
04/12/2025,PT,FPB Q3-27,61.04
04/12/2025,PT,FPB YR-26,56.75
04/12/2025,PT,FPB YR-27,56.25
04/12/2025,PT,FPB YR-28,56.25
04/12/2025,PT,FPB YR-29,56.25
04/12/2025,PT,FPB YR-30,56.45
04/12/2025,PT,FPB YR-31,56.45
04/12/2025,PT,FPB YR-32,56.45
04/12/2025,PT,FPB YR-33,56.45
04/12/2025,PT,FPB YR-34,56.45
04/12/2025,PT,FPB YR-35,56.45
04/12/2025,ES,FTB D Fr05Dec-25,70.61
04/12/2025,ES,FTB D Sa06Dec-25,23.99
04/12/2025,ES,FTB D Su07Dec-25,22.01
04/12/2025,ES,FTB Wk50-25,57.50
04/12/2025,ES,FTB Wk51-25,57.50
04/12/2025,ES,FTB Wk52-25,42.50
04/12/2025,ES,FTB Wk01-26,54.80
04/12/2025,ES,FTB M Jan-26,66.20
04/12/2025,ES,FTB M Feb-26,59.51
04/12/2025,ES,FTB M Mar-26,47.56
04/12/2025,ES,FTB M Apr-26,30.66
04/12/2025,ES,FTB M May-26,29.45
04/12/2025,ES,FTB M Jun-26,47.50
04/12/2025,ES,FTB Q1-26,57.70
04/12/2025,ES,FTB Q2-26,35.80
04/12/2025,ES,FTB Q3-26,60.79
04/12/2025,ES,FTB Q4-26,68.93
04/12/2025,ES,FTB Q1-27,63.10
04/12/2025,ES,FTB Q2-27,32.44
04/12/2025,ES,FTB Q3-27,59.79
04/12/2025,ES,FTB YR-26,55.85
04/12/2025,ES,FTB YR-27,55.00
04/12/2025,ES,FTB YR-28,55.00
04/12/2025,ES,FTB YR-29,55.00
04/12/2025,ES,FTB YR-30,55.20
